KF_ArUco_Time;KF_ArUco_pos_NED;
1525871400266440915;-0.0346389580205607  0.0451652121472123    2.21121355463417;
1525871400599749015; 0.00509276245864747 0.000388973782290657     2.12262573556775;
1525871400933057116; 0.0659362349190852 -0.0108014880920667    2.04829787835599;
1525871401266365115; 0.0908172087938275 -0.0111178451901881    1.95418343343267;
1525871401599673216; 0.0989909388130402 -0.0174578993907232    1.83566573319575;
1525871401599673216; 0.0989909388130402 -0.0174578993907232    1.83566573319575;
1525871401932981315; 0.0906338447521998 -0.0423425683651309    1.69931476450256;
1525871402266289415; 0.0981090410431887 -0.0574410997298319    1.57930552475231;
1525871402266289415; 0.0981090410431887 -0.0574410997298319    1.57930552475231;
1525871402599597515; 0.0782387714260276 -0.0533272920927305    1.47891331777186;
1525871402599597515; 0.0782387714260276 -0.0533272920927305    1.47891331777186;
1525871402932905616; 0.0730278712076165 -0.0733964938360907    1.38785366073169;
1525871402932905616; 0.0730278712076165 -0.0733964938360907    1.38785366073169;
1525871403266213715;  0.069277955220561 -0.0689500295746476    1.31855021716805;
1525871403266213715;  0.069277955220561 -0.0689500295746476    1.31855021716805;
1525871403599521715;0.0710423065653424 -0.054047945332742   1.23699392759446;
1525871403599521715;0.0710423065653424 -0.054047945332742   1.23699392759446;
1525871403932829815; 0.0853871767065311 -0.0189982982591047    1.13742105822919;
1525871404266137915;  0.105893079762137 0.00214182718824148    1.13680730759242;
1525871404266137915;  0.105893079762137 0.00214182718824148    1.13680730759242;
1525871404599446016; 0.129445155536393 0.0063912008873401   0.95816584844656;
1525871404599446016; 0.129445155536393 0.0063912008873401   0.95816584844656;
1525871404932754115;  0.153510696701966 -0.0177493003079847   0.855961248596435;
1525871405266062116;  0.134729265242481 -0.0160275699860703   0.749407047362568;
1525871405266062116;  0.134729265242481 -0.0160275699860703   0.749407047362568;
1525871405599370215;  0.13121511338736 0.0205219071039205  0.631806598012803;
1525871405599370215;  0.13121511338736 0.0205219071039205  0.631806598012803;
