KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1527255797218201876; 0.0158218128211398 -0.0161504440231853 0.00160464124864301;-3.44509419507714  1.04144466778739   52.181172165172;
1527255797298207998; 0.0170840275923756 -0.0176897760507731 0.00293034702299092;-3.17703366429723   1.0123516929935  52.2113772960286;
1527255797348214865; 0.0144844894753534 -0.0170716955265331 0.00310526402921631;-3.17645865199015  1.01179025913657  52.2115375225185;
1527255797428215981; 0.0114308869677013 -0.0119821492458673 0.00374040626472034;-2.94041621117582 0.972130156700955  52.2512540424989;
1527255797508224964; 0.0101270146111626 -0.0125015293254257 0.00620308836913656;-2.94058128986798 0.971463389968948   52.251667809586;
1527255797598230839; 0.0097381267807618 -0.0139344416385296  0.0074969004523182;-2.73999745482936 0.924728669890849  52.2722505100304;
1527255797668238878; 0.0105489704188012 -0.0146020482676125 0.00734568166951729;-2.53930942561056 0.866628159241775  52.3027533736095;
1527255797758244038; 0.0108592045727857 -0.0135780619934785 0.00762359503442866;-2.53899066368766 0.864673175379851  52.3034128765218;
1527255797828248024;0.00903096424141969 -0.0123241022033371 0.00627194053866407;-2.40493629691029 0.823293337130526  52.3238930137271;
1527255797908257961; 0.0110669454913236 -0.0138922330154182 0.00396976372133383;-2.40407065738293 0.821310937942473    52.32435887024;
1527255797988260031;0.00940850615179551 -0.0144313569985528 0.00357417857951772;-2.29158788429237  0.77965382135762  52.3346889595222;
1527255798078267813;  0.0102647709749256  -0.0143882890591144 0.000253423325079379;-2.16742823350105  0.73228672676982  52.3448821575084;
1527255798128275871;   0.011176110360657  -0.0145255824117959 0.000273887584071004;-2.16642680181318 0.731299422542856  52.3449171707018;
1527255798218283892;  0.0124176906474936  -0.0158086922433816 -0.00239406245668806;-2.06550124369844 0.673610752089719  52.3747766896487;
1527255798278287888;  0.0129313113514338   -0.013216096354786 -0.00125607952985605;-2.06410013662747 0.672710358802789  52.3746540643248;
1527255798368290901; 0.0146892328342696 -0.0156926437423279 -0.0024997735538913;-1.98360244668893 0.620558744885304  52.3843833462319;
1527255798438298941; 0.00639301730191596  -0.0100281010870265 -0.00420361002210799; -1.9857592890716 0.630413540540503  52.3819438092968;
1527255798478302002; 0.00829149597233659  -0.0107752909592803 -0.00374377275569226;-1.95152114048138 0.596350274461576   52.381789245498;
1527255798568307877;0.00717361025491256 -0.0118051475091961 -0.0027379465691459;-1.94992442827483 0.596422334135186  52.3814988705402;
1527255798638310909; 0.00795735353523818  -0.0129678905921641 -0.00239551023597347;-1.93779557627368  0.56253894375172  52.3813456137588;
1527255798728318930; 0.00652775054831753  -0.0160305837512099 0.000511813955542739;-1.94807400157413 0.522988078945383  52.3713101104007;
1527255798788323879;0.00687854244626611 -0.0152944391670931  0.0028354323758159; -1.9477514352376 0.523129586051769  52.3713921523431;
1527255798878332853;0.00803364024129734 -0.0170614582426548 0.00494800559863492;-1.98113242750009 0.500367966536918  52.3516822812874;
1527255798958339930;0.00549281184706936 -0.0163087386488271 0.00568840638707991;-1.98118386659085 0.499971422673398  52.3520658411733;
1527255799038347006;0.00790907081318151  -0.018011834336015 0.00661824754683588;-2.03664135325514 0.476595367242499  52.3325606002284;
1527255799118348837; 0.0110419366912481 -0.0179056004955021 0.00719329439967061;-2.10337831917202 0.458612744561932  52.3131289880989;
1527255799208359957; 0.0129489925578479 -0.0142975504874961 0.00736476785130328;-2.10305825003908 0.456934619853039  52.3138109952849;
1527255799288367033; 0.0125381842296878 -0.0121692796059551 0.00667445046107612;-2.20285163961999 0.445369665855986  52.2839900059027;
1527255799358373880; 0.0151157325067874  -0.012553363705945 0.00658552261834332;-2.20230233943623 0.443486704741862  52.2844891168578;
1527255799448380947; 0.00901367217103083 -0.00492407438679562  0.00548358685871715;-2.28450768270496  0.45047661452653  52.2540340630803;
1527255799508378983; 0.00943358905700583 -0.00316770770644522  0.00553706298678071;-2.36232108918529 0.460370078216221  52.2243671529889;
1527255799598387957; 0.00855691681731157 -0.00317455909631858  0.00508828929186882; -2.3620337263784 0.458082531542545  52.2248575320178;
1527255799678391933; 0.00733169839596546 -0.00730778416188148  0.00441802406329105;-2.42866297704419 0.478725083673726  52.1952366044051;
1527255799758401871; 0.00894299404713384 -0.00905611983278845  0.00295700125320493;-2.50654892446743 0.505205226164805   52.155587101329;
1527255799838407993; 0.00654840236223675 -0.00875132790303601  0.00240168649364766;-2.50637008995412 0.503434506214358   52.155862153811;
1527255799928411961;0.00560500003811715 -0.0107829699098923 0.00193905159262177; -2.5730365701651 0.535987162699703  52.1160678792705;
1527255799988421917; 0.0038860091508261 -0.0133751186254209 0.00128868986011137;-2.62863927485082 0.569247166308978  52.0861558726176;
1527255800078425884; 0.00326009925189924  -0.0154848067899351 9.75109226461988e-05;-2.62861871208223  0.56853785367682  52.0861838374689;
1527255800148429871;0.00501269760988952  -0.015239570619333 -0.0013894575677167;-2.66180230590495 0.602309806803782  52.0461233110436;
1527255800218433857; 0.00369768468526483  -0.0182589495268138 -0.00105361713953107;-2.66201744140998 0.603438937519412  52.0458574112156;
1527255800318444967; 0.00253594407999282  -0.0186104307205547 -0.00215347896299715;-2.69522847338344     0.64327512604  51.9956694993762;
1527255800408454895;-0.00394012699075203  -0.0120979233663349 -0.00313095321402398;-2.71533504367311 0.699352771723735  51.9527706870335;
1527255800448451996;-0.00235738020280147  -0.0129709535711579 -0.00340652839698165;-2.71536721117598 0.699708666923418  51.9526627785345;
1527255800528463840;-0.00337951985664188  -0.0113944723279907 -0.00415861344399172;-2.71530945229352 0.740096350998119   51.912410923539;
1527255800618463993;-0.00306366681278019  -0.0102150457681821 -0.00465818348052369; -2.7039436987373 0.774856659231492  51.8620801262421;
1527255800668468952;-0.000407088254324793     -0.01021042405432  -0.00465759497625149;-2.70366721927062 0.775138769591546  51.8618715023753;
1527255800758481026;7.89794958678763e-05 -0.00873617156346368 -0.00480208145485488;-2.68073194709808 0.820929248014532  51.8114832370911;
1527255800808478832;-0.00049738761895714 -0.00787546683980076 -0.00470030848844561;-2.68032009565384 0.821078647993393  51.8112504530606;
1527255800888487816;-0.00053297108382782 -0.00619506153613129 -0.00441157331105135;-2.64610578689577  0.86089638637062  51.7608616246036;
1527255800968497992; 0.00191703984825735 -0.00353874718751936 -0.00401330386706911; -2.6452672024741 0.860748765732894  51.7604670478002;
1527255801068500042; 0.00120805299487597 -0.00484546121944548 -0.00359873948313318;-2.61073945807188 0.888454144450241  51.7100454512204;
1527255801128506899; 0.00228098291414412 -0.00638533899638815 -0.00367134747024803;-2.56559809159063 0.910533701353462  51.6698468075624;
1527255801218513012; 0.00301003905563991  -0.0061394143759706 -0.00169634537122537;-2.56604954982112 0.910913838359954  51.6691123110804;
1527255801268517971; 0.00535473361205967 -0.00651760766573689 0.000474153415140001;-2.56568521860209 0.910097381518995  51.6691011034381;
1527255801338520050; 0.00507074410311306 -0.00676025150572175  0.00261178316152139;-2.52090717177156 0.925725022046777  51.6092314085745;
1527255801428532839; 0.00117482552543825 0.000577383992501356  0.00329032809273949;-2.48031793121014  0.93177763745574  51.5594128831534;
1527255801488538027; 0.00237640511180199 -0.00181398312544144  0.00398534680180174; -2.4802929720069 0.930757673312548  51.5596427941065;
1527255801568538904; 0.00459752736014119 -0.00193041596250725  0.00458772437568273;-2.46869314689596 0.923720875310854  51.5200203657765;
1527255801658547878;  0.00590904160776927 -0.000383682284392738   0.00626186882170169;-2.45801234086246 0.899398231329415  51.4705537634478;
1527255801698554039; 0.00728860770811748 -0.00137855078318245  0.00636583990270718;-2.45801472734381 0.898739735431899  51.4708055355187;
1527255801798558950; 0.00737527055124802 -0.00306981104593673  0.00655239634361418;-2.45759732982647  0.89717788864467  51.4714231126779;
1527255801848567963; 0.00995546310913929 -0.00357521498907055   0.0047974298012397;-2.44625930075723 0.856762321231083  51.4116981714403;
1527255801938568830;  0.0102507504598735 -0.00237005370791475  0.00470470108957373;-2.44600128834097 0.855930439436692  51.4121975457015;
1527255801988574982; 0.00976436557006556 -0.00320839162244395  0.00445423359835515;-2.44579890108257 0.827302578397496  51.3724415111851;
1527255802058576822;  0.0120936344278621 -0.00347574702378136  0.00617699782519328;-2.45657632537901  0.77599185187014  51.3028077224016;
1527255802118582010;  0.0113057788896485 -0.00646904783788464   0.0047832783008788;-2.45620533804764 0.775974308215593   51.303114087325;
1527255802168589830;  0.0109903394207932 -0.00790952344228252  0.00487320922410835;-2.46709996150192 0.730503354671486  51.2433713722508;
1527255802258594990;  0.0110918826856306 -0.00890882939749461  0.00510463385007833;  -2.466697707192 0.731625649645941   51.243912906938;
1527255802328603029;  0.0137032009341098 -0.00871657234541947  0.00502326492961309;-2.48852320939928 0.669304913319009   51.184303840581;
1527255802408604860;0.00585169202389159 -0.0048129787960138 0.00358837700586851;-2.49318741376494 0.678240175620749  51.1834022013844;
1527255802428611040;   0.006730838966141 -0.00570906501849656  0.00344515792761415;-2.51540340244286 0.638676922816926  51.1334703241103;
1527255802508616924; 0.00856233830512406 -0.00759176739961939   0.0022225282557827;-2.53717619634016 0.587948683526137   51.073753811268;
1527255802598618984;  0.0085845912582265  -0.0080353858687491 0.000646748956632723;-2.53649254642996 0.588247393439403  51.0739142151205;
1527255802678627968; 0.00797567752608696 -0.00886307662301324 -0.00175843747632011;-2.55791195719456 0.554615314244516  51.0239060754172;
1527255802758637905;  0.0096336125674368 -0.00923105858520403 -0.00396257985863817;-2.57900217586833 0.509585876333391  50.9537187982472;
1527255802828639030; 0.00956821634650777 -0.00764934263531048 -0.00423662872940379;-2.57764287708349 0.509895334483193  50.9534320982311;
1527255802908643961;  0.0107260819868795 -0.00710544336952118 -0.00577804288170129;-2.58707833092877 0.464822906115196  50.9029707145111;
1527255803008656025; 0.00861920988383039 -0.00466990796805484 -0.00672477612402569;-2.60721962185095 0.430938619494795  50.8523113283563;
1527255803078663826;  0.0100121072923421 -0.00833753845313581 -0.00492942124069154;-2.60587760907321 0.430864035176006  50.8518672967596;
1527255803158668995; 0.00862960190700395 -0.00638156436239331 -0.00422843654534539;-2.62658902750386 0.379327143124561  50.7914356376188;
1527255803238674879;  0.0110797023994938 -0.00530520392184486 -0.00221593304043803;-2.65919481727349 0.340095129567869  50.7308938227078;
1527255803318675041;  0.0103102640056705 -0.00610397421323381 -0.00120758643221928;-2.65818662100501 0.339042092484032  50.7307664009837;
1527255803398685932; 0.00444011892281847  0.00079368597139944 0.000947992305632597;-2.67281376801684 0.319589806629275  50.6696717928696;
1527255803478691816;0.00652369702881375  0.0025431108911039 0.00300133033046167;-2.69484067705145 0.295916702608535  50.6098301660491;
1527255803578696966; 0.00606924915536343 0.000839337870065573  0.00378896372181396;-2.69466512753362 0.294462386228179  50.6101882420068;
1527255803648706913; 0.0054290088374962 0.00479632834968657 0.00467579090892048;-2.70560898429063 0.270720028754412  50.5405036983462;
1527255803728713036;0.00718005657613417 0.00218773737019057 0.00489778922236745;-2.70542012508042  0.26953238779121  50.5408784760102;
1527255803818716049;0.00657034406078533 0.00332708382711989 0.00446678266192701;-2.71618147619903 0.256923460765251  50.4913243384011;
1527255803908727884;0.00695543137275393 0.00253258134096597  0.0043473869645789;-2.71571327376041  0.25037218952194  50.4417306932933;
1527255803948731899; 0.00641210155692373 0.000747724562189972  0.00377871827375825;-2.71540008711586 0.250005485682047  50.4419050946037;
1527255804038733006;0.00703039180832072 -0.0003856720523566 0.00338508718880511;-2.72567936675121 0.249585692521431  50.3822409707219;
1527255804088737965; 0.00944821341629127 -0.00254945999365959  0.00331615036759542;-2.72517998379037 0.249494526315652  50.3824352163806;
1527255804178742886; 0.00997141349920756 -0.00511200309791948  0.00353687397982386;-2.74647171092414 0.255063002384328  50.3127702761672;
1527255804248750925; 0.00871447227141475 -0.00693001525082378  0.00382983433573347;-2.74599916886779 0.262368486222008  50.2628989854165;
1527255804328757048;    0.01130150203373 -0.00903232949068553  0.00598280939804286;-2.74525650689442 0.262527670470302  50.2633307426946;
1527255804378759861; 0.00494517162629507 -0.00317974712046203  0.00679481763038342;-2.76242907950867 0.277473337854025   50.212867251985;
1527255804458770037;  0.0049839290048586 -0.00586642124467809  0.00776284705433127;-2.76430484655782 0.292695768419673  50.1631674643488;
1527255804538771868; 0.00645406620316372 -0.00780189871016107  0.00978667695235183;-2.76421844252981 0.293306429831604  50.1638371833242;
1527255804618777037; 0.0050914688472588  -0.009340715561759 0.00902237569300218;-2.77531363957034 0.310794152200843  50.1145395932833;
1527255804708783865;  0.0066050209755693 -0.00894624392130908  0.00850574534159444;-2.77526535950988 0.311182749884295  50.1153384591966;
1527255804788790941;   0.007967180170689 -0.00619289540662698  0.00771623759576122;-2.77488905186005 0.333942927927362  50.0559417905367;
1527255804858803034; 0.00774485503676675 -0.00633255633498335  0.00447708650265347;-2.76327304026365 0.350826843394878  50.0063840430616;
1527255804948802948; 0.00845967891173895 -0.00588791794134364   0.0025394771943542;-2.76241119816984  0.35036669435254  50.0067582971451;
1527255805008808851; 0.00886153863823378 -0.00244996041800703  0.00296295256589765;-2.76160257037668 0.372543385251796  49.9569092380021;
1527255805108816862;  0.0112997715425385 -0.00399512072239152 -0.00124098340236407; -2.7599838494106 0.371542168595843   49.956961091854;
1527255805178822041;  0.0109572254614425 -0.00337492867321333 -0.00195820256254431;-2.74777132129536  0.39908873603252  49.9168456927004;
1527255805258831978;  0.0111049081847469 -0.00613966391311212 -0.00315099641582053;-2.72521561518136 0.434144175312678  49.8464107206791;
1527255805348840952;  0.0113707922398567 -0.00746333929349979 -0.00364640295061593;-2.72353001415436 0.433175265774605  49.8460284216943;
1527255805408841848; 0.00569355932743152 0.000325992501168051 -0.00502670353754712;-2.72079349036791 0.467135686312542  49.7927578453113;
1527255805498844862; 0.00542906770081987 -0.00302317572856999 -0.00501469347002292;-2.72018181394212 0.466955901557305  49.7923263200789;
1527255805548854828;  0.0052063589121949 -0.00562249757464342  -0.0040291276181266;-2.69759740342822 0.506553775554655   49.722105961351;
1527255805628859043; 0.00632381913341135 -0.00723126938941785 -0.00345712162302361;-2.69735241909213 0.506589914702076  49.7218113896862;
1527255805728869915; 0.00311322890586705 -0.00510186519701137 -0.00275365957182852; -2.6753679629953 0.540859080462962  49.6715255596821;
1527255805788869858;   0.003540428004598 -0.00602238822469432   -0.002736804946169;-2.66454467103218 0.564039946589109  49.6014030406355;
1527255805858880997;  0.00189471531103558  -0.00606564390150672 -0.000925806853536839;-2.66495313502335 0.564393741903692  49.6012779781029;
1527255805938882828; 0.00283950223848293 -0.00770579809247028 -0.00105548726982948;-2.65435517510171 0.576271665788005  49.5511797710432;
1527255806018893003;  0.00312066415419525  -0.00728451025804618 -0.000415934815554982;-2.65496738498364 0.576622335454464  49.5511524399498;
1527255806118893862; 0.00401553757418203 -0.00444102202617878 0.000803215932615998;-2.63325372095746 0.593661047338309  49.4811559137915;
1527255806178902864; 0.00405134484384915 -0.00325710297394998 0.000116367599145163;-2.62231368900556 0.598915838010724  49.4212043259445;
1527255806268908024; 0.00406559763549228 -0.00183236932033811  0.00208744157366725;-2.62407514578306 0.598433004137328  49.4207122574892;
1527255806318910837; 0.00401997493175831 -0.00245586593157559  0.00321898263232453;-2.61299594485101 0.603258713252812  49.3608418249789;
1527255806408918858;-0.00260773387238196  0.00367719874470749  0.00352724267577048;-2.62266419917258 0.607494927813554  49.3606572606114;
1527255806458922863;-0.0030770952788215 0.00673643419578795 0.00436927284824752; -2.6116304402323 0.612250351835303  49.3008054705971;
1527255806538933039;-0.00146666394815659  0.00152961831003412   0.0046134111717283;-2.61163755084412 0.610709825878627  49.3011024044391;
1527255806598934889;-0.000590349955348363    0.0022948058257387   0.00487774517746074;-2.61160273794433 0.615158119983253  49.2513663262218;
1527255806668936968;-0.00322483130548978 -0.00340963516846745  0.00557220377024768;-2.61140360756848 0.613627661934873  49.2516773579084;
1527255806758949995;-0.00274822284937636 -0.00476335836955807  0.00542036871969912;-2.61097643162987 0.617457501780082  49.1921020010088;
1527255806808953047;-0.00223657079734068 -0.00432283375463395  0.00550632126602328;-2.61066024334404  0.61653116779223  49.1923425236947;
1527255806898958921;-0.00215618183025155 -0.00814198041837839  0.00392547344367874;-2.61003505293967 0.614972756682713  49.1227225635651;
1527255806948961973;-0.00418647206144636 -0.00727494616711664  0.00266224316984313;-2.60952889332012 0.608589102241772  49.0629045198219;
1527255807028964043;-0.00177748065934663  -0.0111072171267937  0.00180006726001488;-2.60869771869712 0.607766591751434  49.0631464766718;
1527255807118973017;-0.00172359526885098  -0.0128860257796999 0.000622944849172236;-2.60776025054637 0.607320678623505  49.0033282874681;
1527255807188977957;-0.00342753794786042  -0.0116627457549185  0.00248610492745102;-2.60712976810706 0.607328497982057  49.0034331273287;
1527255807228986979;-0.00168815138003391  -0.0114985897849336  0.00224733043337804;-2.61948222360694 0.596726976253229  48.9434530197148;
1527255807318986893;-0.00140926978592748  -0.0127508570795977  0.00179300764760747;-2.61889312398046 0.597653548811173  48.9435749326962;
1527255807388998032;-0.00616263274460278 -0.00908842939834484  0.00104981727705074;-2.64131970806782 0.599693961085429  48.8621253831569;
1527255807479001045;-0.00500060806813516 -0.00954388161273667 0.000577256893997636;-2.65292532486993 0.590751036239805  48.8022352160488;
1527255807539006948;-0.00359695566955475 -0.00722308264501223  0.00169323237084179;-2.65334575816071 0.592626642326465  48.8023381174766;
1527255807629012823;-0.000729735722115868  -0.00759677408731285   0.00114804867724358;-2.65401981087702 0.595280896258429   48.802524024265;
1527255807669018984;-0.000881757480010966  -0.00828000022405345    0.0016403432930318;-2.66553255455219 0.585076582693493  48.7526197928981;
1527255807749023914; 0.00266796671569156 -0.00677969419389214  0.00220901626005156;-2.67733833861193 0.569943044390808  48.6827886197074;
1527255807829033852;  0.0037703633062644 -0.00325291063570265   0.0012662482867761; -2.6778938971492 0.571315592444317  48.6829099636261;
1527255807909034014;  0.00763165256868625   -0.0019224110504222 -0.000895191622738781;-2.68939493523667 0.554837140036849   48.602955948285;
1527255808009043932;  0.00884277103534971  8.39637953759956e-05 -0.000969237271067982;-2.68957710044524 0.537212254238097  48.5428610418842;
1527255808079049826;   0.012662357536886 -0.00127301175990478 -0.00273975924674603;-2.68944623755194 0.536026684709002  48.5426746585712;
1527255808159052849;   0.0113496292321585 -0.000479556696796026  -0.00435976512704745;-2.70024910517911 0.511233479081681  48.4823777655068;
1527255808239061832;  0.0145318258290892  0.00219739100455484 -0.00368964258258949;-2.70163639232443 0.493741331782877  48.4217451379366;
1527255808329068899;  0.0156236225656101  0.00102478771945408 -0.00282658269098015;-2.70087819689263 0.490583648776554  48.4213730763727;
1527255808379076958; 0.00924583190242445  0.00472546027424866 -0.00267981461829285;-2.70551248607991  0.49727779021103  48.4203147499196;
1527255808469081879;  0.00911894038864378   0.00335428840943709 -0.000806206972644875;-2.71743572614289 0.474796445350181  48.3697663957537;
1527255808519081831;0.00907617718904952 0.00261836233414763 0.00150809687291448;-2.71715600555292 0.473539860619007  48.3697593748311;
1527255808609088898;  0.00986728632690184 -0.000900817208176212   0.00452776592119137; -2.7278415685734 0.454299496002867  48.2999872044467;
1527255808669100046; 0.00902514984100812 -0.00226075782877248  0.00599820788663542;-2.72748241967721 0.452880244223259  48.3003087163358;
1527255808759104967; 0.00927864779251405 -0.00400858118876704  0.00842752144112084;-2.72703660798578 0.433985156179463  48.2410255441701;
1527255808829108953;  0.0101685687305815 -0.00585838644989574   0.0104294844395186;-2.72657738311942 0.421320889536529  48.1816854976107;
1527255808909116983;  0.0118003874625936 -0.00473281543177269  0.00889802793714796;-2.72581403165837 0.420124620549786  48.1824294975464;
1527255808989125013;   0.013485237037606 -0.00689932599076011  0.00925772595109274;-2.71350855654853 0.408002662989601  48.1131269375651;
1527255809069124937;  0.0127036535012258 -0.00970373484105283   0.0058255020322435;-2.71185910257989 0.396594656635537  48.0536807539248;
1527255809159137011;  0.0147250835633854 -0.00866944197239051  0.00387744109316831;-2.70964897092432 0.397113315640141   48.054101321166;
1527255809209138870;  0.0183201938787063 -0.00798385818639091  0.00281163215826551;-2.70823908418138 0.386438039576096  47.9942547624405;
1527255809279140949;  0.0160727510168246 -0.00896215535433954  0.00105308091798064; -2.7068065270501 0.389245929839684  47.9941442974927;
1527255809369153023;  0.0162459840352437 -0.00966703425096347 0.000571306659560104;-2.69277062315028 0.385082785622817  47.9342035671552;
1527255809429157972;  0.0122465354836164 -0.00810001420277988 -0.00160759765017693;-2.69670500599273 0.396033089546229  47.9326403642319;
1527255809489157915;  0.0110214066301032 -0.00876259258185715 -0.00118547775853282;-2.68413835403928 0.391866953839564  47.8826031134946;
1527255809579164028; 0.0124566290879062 -0.0122929064217572  0.0014695273266275;-2.68223584443436 0.393714786655544  47.8825886835873;
1527255809629166842; 0.0144817069579898 -0.0124801733303826 0.00150620880240576;-2.67024168809398 0.388845324950159  47.8226753248224;
1527255809709178925; 0.0131566954930694 -0.0171742938332818 0.00317820261116921;-2.65805557975216 0.395343953933348  47.7728744605351;
1527255809789186001; 0.0137528670371903 -0.0181111945175798 0.00413471615676127;-2.65697388073684 0.395541581535011  47.7731853783987;
1527255809839184046; 0.0167425873619385 -0.0189330031606832 0.00305063659399827;-2.64540480521589 0.400989601321832  47.7133892277155;
1527255809929194927; 0.0177290575665127 -0.0150769307640559 0.00294064277293707;-2.64429955547424 0.400168420636643   47.713660034789;
1527255809999200821;  0.0192433079073132  -0.0103175057403694 8.16704337464658e-05;-2.64326237470261 0.404954885046349  47.6737579150056;
1527255810079205036;  0.0215776185303521 -0.00692600990221379 -0.00252075961862906;-2.64184677247671 0.403660377189309  47.6236907014917;
1527255810159209967;  0.0222183563065073 -0.00531229377182582  -0.0058242504977694;-2.63998232307737 0.402199127453542   47.623373410192;
1527255810249217033;   0.0238437893331332 -0.000577480805711891  -0.00666063865955065;-2.62689500834386 0.407552683143506  47.5725584991553;
1527255810319221973;   0.027936284134979  0.00315491107303976 -0.00587937355557153;-2.62485022594114 0.406273051095579   47.572039273541;
1527255810399230003;  0.0209203729112869   0.0111087085607332 -0.00670422008092598;-2.63273744150494 0.421432656983993  47.5097608699624;
1527255810489241838;  0.0218077744869159   0.0105659218244794 -0.00542473451047286;-2.63083981064205 0.420695611731457  47.4491802721924;
1527255810579246998;  0.0222164866358378  0.00804613734258449 -0.00165681797702289;-2.62920450385444 0.420135423477053  47.4488320824722;
1527255810649250984;  0.0216116598205132  0.00405769188507083 0.000432366428018629;-2.61723348270314 0.431106186052864  47.3988110336019;
1527255810719255924; 0.0212049198054816 0.00355532541955018 0.00399590902194295;-2.61665275837186 0.430803381986086  47.3990307696092;
1527255810769260883; 0.0191253409477219 0.00174128155102771 0.00619403343157694;-2.62756858789291 0.441980473416863   47.349306336686;
1527255810849269867;  0.0178119076977991 -0.00283755270786058  0.00901008369659987;-2.62742538822413 0.441441065611047  47.3499557788145;
1527255810939271927;  0.0151832959785745 -0.00430516563372245   0.0107066343072742;-2.62746134069115 0.440395016646645  47.2909203557528;
1527255810989274979;  0.0143762007019842 -0.00240735910370175   0.0122596497889898; -2.6274272550749 0.439534579056571  47.2915073133306;
1527255811069285870;  0.0107352311409353 -0.00401072469186255   0.0104586724408019;-2.63838020375242 0.443683861382277  47.2524514652093;
1527255811159289837;   0.010472925443718 -0.00364465525062806  0.00924685882668274;-2.63776532604069 0.441993432137964  47.2533102882485;
1527255811209295988;  0.0133832408681719 -0.00391474442666702  0.00628576325836728;-2.63692060265302 0.441148943515011  47.2036818486792;
1527255811299298048;  0.0134461319919825 -0.00316284016314512  0.00312512650291235;-2.63682416571613 0.447416386769729  47.1537528719305;
1527255811349305868;  0.0125601135683569 -0.00293989749543494  0.00240345592921292;-2.63576806961934 0.447217411565142  47.1538828528886;
1527255811439313889;   0.0119052923417012  -0.00551008024871138 -0.000977496925397814;-2.64644043624562 0.460456195758823  47.0935369147747;
1527255811489316940;    0.012328395649627  -0.00414951949642806 -0.000880489587756904;-2.64500412422933 0.460646108995467  47.0935293301334;
1527255811579319954;  0.0121336880066219 -0.00697738374955042 0.000762912330474821;-2.64259271427518 0.478238581984306   47.053472971493;
1527255811629328012;   0.0155614109674332  -0.00816010896904984 -0.000314858613828035;-2.64131008838229 0.478636045088282  47.0534846033261;
1527255811739336014; 0.0130829156665258 -0.0123191043592864 0.00127400347975113;-2.64984626203504 0.491167708004028  47.0035359449154;
1527255811799340963; 0.0143579022351846 -0.0147866570946512 0.00125468992673368;-2.64865550338099 0.503341198982547   46.973590520498;
1527255811889346838; 0.0145999414197377 -0.0157270301347352 0.00040622416566937;-2.64709642896529 0.504834883777476  46.9737228617305;
1527255811939348936; 0.0161342113297613 -0.0175079302899387 0.00185895012637215;-2.64624296851664 0.505715130349659  46.9737999129339;
1527255812019353867;   0.0179456229098365   -0.0177439097528463 -0.000416543220018675;-2.65624075688748 0.518281115786583  46.9239214659631;
1527255812119361877;  0.0180058675334767   -0.014393695376797 0.000504745670576104;-2.65470716109273 0.536255069319507  46.8740559105168;
1527255812159364939; 0.0166866016418009 -0.0156762103458955 0.00100182320462177;-2.65400739105445 0.536378096524667  46.8740804178878;
1527255812239377975;  0.0183292600339558  -0.0128044763879131 -0.00124742384830071;-2.66431677438753 0.548119999692851  46.8239366233039;
1527255812329378843;  0.0191141336353762  -0.0117768912519607 -0.00105564435741933;-2.67347472540643 0.557955531376587  46.7738241943625;
1527255812349381924;  0.0183340539355276 -0.00911439251715772  -0.0025343516072442;-2.67301660541237 0.557471086461783  46.7737837543487;
1527255812449390888;0.00669764594378617 0.00746989731602384 -0.0035975376042899;-2.69002488463935 0.592587675248123  46.7309554713227;
1527255812489398003; 0.00467291963173103  0.00553440806876514 -0.00415557389538223;-2.68955587795818 0.591745957305039  46.7308181346753;
1527255812569401979; 0.00718570245984632  0.00401897092926737 -0.00358258137865587;-2.69967108094112 0.595622893040489  46.6805552914467;
1527255812629403830;0.00587320763230739 0.00667156943291264 -0.0016984823917605;-2.69902017122821 0.594408775772158  46.6803714948846;
1527255812699406862; 0.00395607028196391  0.00484676872989456 -0.00275304634354332;-2.69838863327021 0.598884288286463  46.6201861361708;
1527255812789413929; 0.00455892754822846  0.00113302787079118 -0.00113075128459523;-2.69793562979913 0.597924681017121  46.6200456746627;
1527255812839421034; 0.00491810501725505  0.00256441268389365 -0.00161604963424173;-2.69780241885948 0.603377353257712  46.5699851130521;
1527255812929428816;0.00281752010549312 0.00157224331521618 0.00107551617453773;-2.69802585535268 0.603456842357977  46.5699992581306;
1527255812979434967; 5.6712824753864e-05 0.000530698106146587   0.0023078391487761;-2.6983846794841 0.60930738288839 46.5300595851034;
1527255813059442997; 0.000864446225494383 -8.81735124134028e-05   0.00365655508661034;-2.69918721952637  0.60973479956553  46.5302788990493;
1527255813149446964;-1.79199865534465e-05 -0.000249957439916753     0.005352209354636;-2.70027911278398 0.615753358281821  46.4806820815524;
1527255813209452868; 0.000318439242461341 -0.000305960380130581    0.0071685962463497;-2.70115051991688 0.621525514663548  46.4310506798732;
1527255813289458990;-0.000853507436278683  -0.00120149303127359   0.00746004129527143;-2.70341365196734 0.622431928069216   46.431349486449;
1527255813379464865;-0.00742849908549301  0.00619375456463276  0.00709332962576341;-2.71111607909953 0.636620261909977  46.3718095577183;
1527255813459467888;-0.0100443853645528 0.00651500064172678 0.00994296077170319;-2.71426044360302 0.639221000073804  46.3725047690213;
1527255813539476871;-0.00552518855023466  0.00642419150489023  0.00902461376943831;-2.70406732982453 0.644091771979796  46.3332252857832;
1527255813629479885;-0.00446132471689708  0.00423918130345997  0.00827932581787872;-2.70495125160993 0.648896752763018  46.2840254883986;
1527255813689489841;-0.00456742186304046 0.000282118142375147  0.00774282079067281;-2.70538867769774 0.648500281636603  46.2845030657174;
