KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1525870741272391013;  -0.01951528462828 0.00437649013219729                   0;-16933.9852289575  9903.58054978677  46.9439311357864;
1525870741733985118;  -0.01951528462828 0.00437649013219729                   0;-16934.1163823943  9903.62671255028  46.9659616062618;
1525870742192179135;  -0.01951528462828 0.00437649013219729                   0;-16934.2307878706  9903.67616688744   46.990430622896;
1525870742661900214;  -0.01951528462828 0.00437649013219729                   0;-16934.2419064924  9903.70978675756  46.9875088911767;
1525870743126108101;  -0.01951528462828 0.00437649013219729                   0;-16934.2363792302  9903.70430855751   46.959534756852;
1525870743583774022;  -0.01951528462828 0.00437649013219729                   0;-16934.230811392 9903.68214222726 46.9095265629978;
1525870744049855164;-0.0677916970250012  -0.017443790140633                  -0;-16934.2055811151  9903.62522211463  46.8703844209358;
1525870744517177991;-0.0677916970250012  -0.017443790140633                  -0;-16934.1584459121  9903.59266154819  46.8512474548997;
1525870744985268048;-0.0677916970250012  -0.017443790140633                  -0;-16934.0638718404  9903.57598827408  46.8092601651225;
1525870745482173136;-0.0677916970250012  -0.017443790140633                  -0;-16933.9859373864  9903.57166332097  46.7727194513627;
1525870745913704089;-0.0677916970250012  -0.017443790140633                  -0;-16933.9860068243   9903.5370268747  46.7252153241725;
1525870746370450190;-0.0677916970250012  -0.017443790140633                  -0;-16933.9972606511   9903.5169975228  46.6790242638681;
1525870746833679131;-0.0677916970250012  -0.017443790140633                  -0;-16934.0254090612  9903.57946875162  46.6443522921827;
1525870747297720126;-0.0677916970250012  -0.017443790140633                  -0;-16934.0642573864  9903.65437530823  46.6171721481986;
1525870747768638066;-0.0677916970250012  -0.017443790140633                  -0;-16934.146578082 9903.69356683431 46.5811090179377;
1525870748229269198;-0.0677916970250012  -0.017443790140633                  -0;-16933.9689237716  9903.95281845958  46.6246240418786;
1525870748686927012; -0.0290535844392862 -0.00747591006027128                   -0;-16933.3482085036  9904.73625638012  46.6731440847134;
1525870749151709012; -0.0290535844392862 -0.00747591006027128                   -0;-16932.660637728 9905.58117944255 46.7183530029418;
1525870749614895991; -0.0290535844392862 -0.00747591006027128                   -0;-16932.0246791653   9906.3769323433  46.7611122379794;
1525870750080966166; -0.0290535844392862 -0.00747591006027128                   -0;-16931.3279612505  9907.26699603445  46.7840858644277;
1525870750545462063; -0.0290535844392862 -0.00747591006027128                   -0;-16930.7445057738  9908.03287185821  46.8326423342887;
1525870751012382201; -0.0290535844392862 -0.00747591006027128                   -0;-16930.1418062444  9908.82810736406  46.8912789152382;
1525870751480971030; -0.0290535844392862 -0.00747591006027128                   -0;-16929.5970299042  9909.57417648741  46.9237466559448;
1525870751941753081; -0.0290535844392862 -0.00747591006027128                   -0;-16928.9951791092  9910.37798100911  46.9554287266237;
1525870752405815056; -0.0290535844392862 -0.00747591006027128                   -0;-16928.4606599121  9911.05397566564  47.0187881246539;
1525870752871791056; -0.0290535844392862 -0.00747591006027128                   -0;-16927.7875370582  9911.83825853708  47.0980245656019;
1525870753326077155; -0.0290535844392862 -0.00747591006027128                   -0;-16927.227482712 9912.50329237483 47.1572210197046;
1525870753796080998; -0.0290535844392862 -0.00747591006027128                   -0;-16926.6892071659  9913.17610590019  47.1661000358439;
1525870754255735091; -0.0290535844392862 -0.00747591006027128                   -0;-16925.9704590083  9913.99108709058  47.2036696587438;
1525870754723461083; -0.0290535844392862 -0.00747591006027128                   -0;-16925.325866858 9914.80199033693 47.2958368070877;
1525870755187113217; -0.0290535844392862 -0.00747591006027128                   -0;-16924.7491716361  9915.62865455301  47.3635040534928;
1525870755651486090; -0.0290535844392862 -0.00747591006027128                   -0;-16924.2252668918  9916.41864855804  47.4335190510992;
1525870756114317111; -0.0290535844392862 -0.00747591006027128                   -0;-16923.7884518963  9917.01136599563  47.5642920966857;
1525870756582913092; -0.0290535844392862 -0.00747591006027128                   -0;-16923.3021966002  9917.43565273752   47.729762350933;
1525870757038240126; -0.0290535844392862 -0.00747591006027128                   -0;-16922.7930801173  9917.85865537189  47.9062753502085;
1525870757521876029; -0.0290535844392862 -0.00747591006027128                   -0;-16922.2608176917  9918.39644859771  48.0611003807298;
1525870757966411046;-0.0581071688785724 -0.0149518201205426                  -0;-16921.7145347895  9918.88429692907  48.1764183107134;
1525870758430639199;-0.0581071688785724 -0.0149518201205426                  -0;-16921.1974997594  9919.33397114976  48.3052195610444;
1525870758899468115;-0.0581071688785724 -0.0149518201205426                  -0; -16920.74551051 9919.81699259283 48.4398033544567;
1525870759366601161;-0.0581071688785724 -0.0149518201205426                  -0;-16920.3840167448   9920.2292799084  48.5157865714273;
1525870759823101214;-0.0581071688785724 -0.0149518201205426                  -0;-16920.2159029181  9920.43517030046  48.6054370274347;
1525870760300386122;-0.0581071688785724 -0.0149518201205426                  -0;-16920.1491113204  9920.49241295369  48.6619415963542;
1525870760749741009;-0.0581071688785724 -0.0149518201205426                  -0;-16920.1937214762  9920.39607213578  48.6584179606413;
1525870761214151076;-0.0581071688785724 -0.0149518201205426                  -0;-16920.3042538246  9920.25178821079  48.6250102052509;
1525870761682846001;-0.0581071688785724 -0.0149518201205426                  -0;-16920.4585615313  9920.08105483676  48.5137430643545;
1525870762151390008;-0.0581071688785724 -0.0149518201205426                  -0;-16920.5539221269  9919.89936979053  48.3310163655287;
1525870762607648066; -0.0290535844392862 -0.00747591006027128                   -0;-16920.601320192 9919.80584828255  48.149616600127;
1525870763074816159; -0.0290535844392862 -0.00747591006027128                   -0;-16920.6322266933  9919.77073472626  47.9060205115466;
1525870763533599070; -0.0290535844392862 -0.00747591006027128                   -0;-16920.6610888697  9919.75480784447  47.6907320292348;
1525870763998289040; -0.0290535844392862 -0.00747591006027128                   -0;-16920.7249204251   9919.7114962731  47.4483874690513;
1525870764483814171; -0.0290535844392862 -0.00747591006027128                   -0;-16920.7510185044  9919.65869597904  47.2158565889149;
1525870764935313157; -0.0290535844392862 -0.00747591006027128                   -0;-16920.7732896193  9919.64239202963  46.9878755354302;
1525870765391070059; -0.0290535844392862 -0.00747591006027128                   -0;-16920.8178191326  9919.63294673536  46.7333023886558;
1525870765854670218; -0.0290535844392862 -0.00747591006027128                   -0;-16920.8400385918  9919.65254035503  46.5149068165329;
1525870766324119023; -0.0290535844392862 -0.00747591006027128                   -0;-16920.8288334665  9919.70495532457  46.2762143713453;
1525870766782787016; -0.0290535844392862 -0.00747591006027128                   -0;-16920.8956992263  9919.76834609152  46.0152583966783;
1525870767251031092;-0.0968452814642874 -0.0249197002009043                  -0;-16920.9848064653   9919.8524377482  45.7796325708159;
1525870767718513182;-0.0968452814642874 -0.0249197002009043                  -0;-16921.0404318353  9919.92083848946  45.5294802686421;
1525870768175355128;-0.0968452814642874 -0.0249197002009043                  -0;-16921.1071990557  9920.00033338589  45.3013763814849;
1525870768642460040;-0.0968452814642874 -0.0249197002009043                  -0;-16921.1801313428  9920.07914445434   45.047744644965;
1525870769110432080;-0.0968452814642874 -0.0249197002009043                  -0;-16921.2420259594   9920.1065843077  44.8104114319149;
1525870769568886212;-0.0968452814642874 -0.0249197002009043                  -0;-16921.1970689467  9920.13925407484  44.5430798713787;
1525870770030656031;-0.0968452814642874 -0.0249197002009043                  -0;-16921.1563742897  9920.12744600752  44.2776350535878;
1525870770516852072;-0.0968452814642874 -0.0249197002009043                  -0;-16921.1172184843  9920.07044458333  44.0216008102088;
1525870770966590098;-0.0968452814642874 -0.0249197002009043                  -0;-16921.0384200189  9920.00939819207  43.7825636230064;
1525870771423357180;-0.0968452814642874 -0.0249197002009043                  -0;-16920.9847678194  9919.95000054641  43.5860499554389;
1525870771891732148;-0.0484226407321437 -0.0124598501004521                  -0;-16920.9809230241  9919.89243765352  43.3678535204062;
1525870772346639088;-0.0484226407321437 -0.0124598501004521                  -0;-16921.0182407358  9919.92763256672  43.1179897904975;
1525870772820672206;-0.0484226407321437 -0.0124598501004521                  -0;-16921.0710051956  9919.95963250855  42.8590960054225;
1525870773285798005;-0.0484226407321437 -0.0124598501004521                  -0;-16921.0962517916  9919.96666947031  42.6359533797905;
1525870773745675019;-0.0484226407321437 -0.0124598501004521                  -0;-16921.1510662953  9919.97735229189  42.3696291078386;
1525870774677802018;-0.0484226407321437 -0.0124598501004521                  -0;-16921.3256634565  9919.87193719048   41.873449661055;
1525870775133926085;-0.0484226407321437 -0.0124598501004521                  -0;-16921.3971501621  9919.78961805054  41.6208362180842;
1525870775602037123;-0.0484226407321437 -0.0124598501004521                  -0;-16921.4083195307  9919.77588843712  41.3623997524619;
1525870776069708041;-0.0484226407321437 -0.0124598501004521                  -0;-16921.3896424194  9919.82538972152  41.1155000648851;
1525870776526287011;-0.0484226407321437 -0.0124598501004521                  -0;-16921.3025037844  9919.84858928017  40.8592746536106;
1525870776993072203;-0.0484226407321437 -0.0124598501004521                  -0;-16921.2034102729  9919.85207594418  40.6251015422049;
1525870777481311015;-0.0484226407321437 -0.0124598501004521                  -0;-16921.1520475847  9919.88300126395  40.4032687157011;
1525870777917012147;-0.0484226407321437 -0.0124598501004521                  -0;-16921.1490518632  9919.92466481983  40.1188952048687;
1525870778854286126;-0.0484226407321437 -0.0124598501004521                  -0;-16921.3048402647  9919.95571432396  39.6493081559611;
1525870779309194020;-0.0484226407321437 -0.0124598501004521                  -0;-16921.4006792406   9919.9437431392  39.4132152675966;
1525870779776998213;-0.0484226407321437 -0.0124598501004521                  -0;-16921.481399051 9919.92227510517 39.1556282429619;
1525870780245682171;-0.0484226407321437 -0.0124598501004521                  -0;-16921.5418707299  9919.91666620596  38.9365283733012;
1525870780701163224;-0.0484226407321437 -0.0124598501004521                  -0;-16921.571744617 9919.92421283595 38.7033376392301;
1525870781169258050;-0.0581071688785724 -0.0149518201205426                  -0;-16921.5640100706  9919.96676277604  38.4743788206416;
1525870781625735215;-0.0581071688785724 -0.0149518201205426                  -0;-16921.5837257801  9919.97792295495  38.2367616172442;
1525870782092705182;-0.0581071688785724 -0.0149518201205426                  -0;-16921.5931371339  9919.97016130604  38.0275087814298;
1525870782561350993;-0.0581071688785724 -0.0149518201205426                  -0;-16921.5861498691  9919.98056186095  37.8195478518592;
1525870783029031209;-0.0581071688785724 -0.0149518201205426                  -0;-16921.5191499845  9919.98333074696  37.5932657213153;
1525870783953692130;-0.0581071688785724 -0.0149518201205426                  -0;-16921.369624195 9919.93397291927 37.1234358812089;
1525870784420390061;-0.0581071688785724 -0.0149518201205426                  -0;-16921.3406454866  9919.88822969627  36.9042310960343;
1525870784877152136;-0.0581071688785724 -0.0149518201205426                  -0;-16921.3404645427   9919.8562956624  36.7209744067914;
1525870785344927004;-0.0581071688785724 -0.0149518201205426                  -0;-16921.3785294553  9919.82757705608  36.5108391794502;
1525870786737306050; -0.0193690562928575 -0.00498394004018085                   -0;-16921.5631098084  9919.71497606412  36.0194161433054;
1525870789053277186; -0.0193690562928575 -0.00498394004018085                   -0;-16922.1862959909  9919.74869833383  35.8034628023872;
1525870789521068028; -0.0193690562928575 -0.00498394004018085                   -0;-16922.0874009025   9919.7870860405  35.6446819901457;
1525870789977008990; -0.0193690562928575 -0.00498394004018085                   -0;-16922.0416257405  9919.89858150544  35.5176889700197;
1525870790485121182; -0.189194446536397 -0.0648495289095188                  -0;-16922.114751213 9919.96269138849 35.4812110519042;
1525870790913110188; -0.189194446536397 -0.0648495289095188                  -0;-16922.239796142 9919.93730601368 35.3227361166118;
1525870791836923054; -0.189194446536397 -0.0648495289095188                  -0;-16922.3656597542  9919.97796379866  34.8788329898964;
1525870792305083207; -0.189194446536397 -0.0648495289095188                  -0;-16922.3300293806  9919.99747491632  34.6230732150325;
1525870792760681084; -0.189194446536397 -0.0648495289095188                  -0;-16922.3405600596  9919.92343302433   34.369222231855;
1525870793230377129; -0.189194446536397 -0.0648495289095188                  -0;-16922.310695866 9919.81087592851 34.1596504382617;
1525870793697040013; -0.189194446536397 -0.0648495289095188                  -0;-16922.2550501861  9919.70475376874  33.8965863319513;
1525870794153066090; -0.189194446536397 -0.0648495289095188                  -0;-16922.2103766206  9919.67051770799  33.6902916322724;
1525870794620657137; -0.189194446536397 -0.0648495289095188                  -0;-16922.2273856213  9919.67689296122  33.5903637894398;
1525870795089216164;-0.0156086081467666 -0.0125048531267141                  -0;-16922.2643368068  9919.66123448718  33.4995687825367;
1525870795546136073;-0.0156086081467666 -0.0125048531267141                  -0;-16922.3089559704  9919.65017061985  33.4625648964911;
1525870796012110165;-0.0156086081467666 -0.0125048531267141                  -0;-16922.3441066855  9919.63636969195  33.4275225133688;
1525870796518959216;-0.0156086081467666 -0.0125048531267141                  -0;-16922.3667832592  9919.63812420473  33.3805228340446;
1525870796937045029;-0.0156086081467666 -0.0125048531267141                  -0;-16922.3668344299  9919.64935702576  32.1124021023406;
1525870797404485158;-0.0156086081467666 -0.0125048531267141                  -0;-16922.3333653944  9919.68849276567  32.2910156248317;
1525870797872251204;-0.0156086081467666 -0.0125048531267141                  -0;-16922.3333233282   9919.6996064461  32.4215011510537;
1525870798330024174;-0.0156086081467666 -0.0125048531267141                  -0;-16922.3176184082  9919.70186772497  32.5105012002873;
1525870798796118191;-0.0156086081467666 -0.0125048531267141                  -0;-16922.2887233412  9919.71630888727   32.581321564322;
1525870799263160161;-0.0156086081467666 -0.0125048531267141                  -0;-16922.2887365952  9919.72748488948  32.6173532476032;
1525870799719741038;-0.0390215203669165 -0.0312621328167852                  -0;-16922.2775562766  9919.74424883318  32.6828928578634;
1525870800187068156;-0.0390215203669165 -0.0312621328167852                  -0;-16922.2663538324  9919.76443738349  32.7414829537674;
1525870800659695080;-0.0390215203669165 -0.0312621328167852                  -0;-16922.2552044063  9919.78184807368  32.7618883875584;
1525870801110966137;-0.0390215203669165 -0.0312621328167852                  -0;-16922.2440867904  9919.80006369684  32.7654846089064;
1525870801579935006;-0.0390215203669165 -0.0312621328167852                  -0;-16922.2329370245  9919.81684113705  32.8048509039772;
1525870802049926213;-0.0390215203669165 -0.0312621328167852                  -0;-16922.2525272166  9919.83204012262  32.8465366187847;
1525870802516954115;-0.0390215203669165 -0.0312621328167852                  -0;-16922.2886623714  9919.85599163791  32.8697319696239;
1525870802970572165;-0.0390215203669165 -0.0312621328167852                  -0;-16922.3109811657  9919.86717648647  32.8946395010861;
1525870803440480164;-0.0390215203669165 -0.0312621328167852                  -0;-16922.366760709 9919.85858079551 32.9070014668987;
1525870803895891121;-0.0390215203669165 -0.0312621328167852                  -0;-16922.3955560543  9919.87049622195  32.9164210468371;
