aruco_time;aruco_pos; aruco_orient; lp_pose_time; lp_pos; lp_orient; lp_pose_covariance;lp_vel_time; lp_linear_vel; lp_angular_vel; lp_covariance; uav_pos_time; uav_position; uav_pos_covariance;uav_orient_time; uav_orientation; uav_orient_covariance 
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208718140042066; 11.9556536832981 -80.7736449164492  33.4917889551742; -2.8253559258182  3.04086330764982 -2.93789930263157;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208718140042066;-0.176288575064002  -2.65415190565685                 -0;0.0127830440178514 0.0696680247783661 -0.198812365531921;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210060446678465;  18.6746593307554  -105.237839086212 -0.103972261793875;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210060393181317; 3.03698497523274  3.12645133346759 0.597348927125963;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208718601109027; 11.6882851852015 -81.9574756323168   33.422749284628;-2.82446675252325  3.07713203321937 -3.04214511074987;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208718601109027;-0.176288575064002  -2.65415190565685                 -0;0.0129586989060044 0.0555595234036446 -0.176335826516151;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210060610174033;  18.696956875443 -105.745991185372  -0.1139872320266;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210060674461823; 2.92164940911337  3.10165507606242 0.588378446175415;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208718601109027; 11.6882851852015 -81.9574756323168   33.422749284628;-2.82446675252325  3.07713203321937 -3.04214511074987;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208718601109027;-0.176288575064002  -2.65415190565685                 -0;0.0129586989060044 0.0555595234036446 -0.176335826516151;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210060789551659;  18.7192552627631  -106.282063584348 -0.114002980216877;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210060812296292; 2.92214001222313  3.09889968768101 0.587969679134428;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208719068077087; 11.2649362277711 -83.1133899206218  33.3347106473255;-2.82171821949382  3.09915897453877 -3.12279025675908;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208719068077087;-0.176288575064002  -2.65415190565685                 -0;-0.0207855179905891  0.0825162380933762   -0.24851356446743;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210061021712465;  18.7415615159915  -107.086172661258 -0.124026540956141;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210061044455099;2.95007231325286 3.09310163327756 0.59051898053357;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208719068077087; 11.2649362277711 -83.1133899206218  33.3347106473255;-2.82171821949382  3.09915897453877 -3.12279025675908;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208719068077087;-0.176288575064002  -2.65415190565685                 -0;-0.0207855179905891  0.0825162380933762   -0.24851356446743;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210061298703914;  18.7415823112204  -107.795353624355 -0.184047274198385;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210061205840669; 2.95603714573083  3.08119812011316 0.587698281721731;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208719068077087; 11.2649362277711 -83.1133899206218  33.3347106473255;-2.82171821949382  3.09915897453877 -3.12279025675908;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208719068077087;-0.176288575064002  -2.65415190565685                 -0;-0.0207855179905891  0.0825162380933762   -0.24851356446743;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210061388681464;  18.7304490217263  -108.074558996331 -0.204055437611981;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210061411426098; 2.96442005152933  3.06956331047242 0.584021265359931;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208719538247108;10.7524521628308 -84.096200584132 33.2136778778625;-2.82762456988226  3.13613945767726  2.99583309085948;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208719538247108;-0.176288575064002  -2.65415190565685                 -0;0.0276576392352581 0.0371332317590714 -0.310377925634384;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210061611080002;  18.7304632745373  -108.554792115744 -0.264069411373291;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210061685256068; 2.95771230788451  3.06656322846957 0.581756394485764;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208719538247108;10.7524521628308 -84.096200584132 33.2136778778625;-2.82762456988226  3.13613945767726  2.99583309085948;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208719538247108;-0.176288575064002  -2.65415190565685                 -0;0.0276576392352581 0.0371332317590714 -0.310377925634384;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210061901766283;   18.730473773075    -108.9065909046 -0.314079625662512;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210061818085952; 2.95381140937205  3.06686794868106 0.580532251096983;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208719993462085; 10.0728448132903 -85.0008379784024  33.1176477669052;-0.305859133748044 0.0201835025063958 -0.255043000542558;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208719993462085;-0.176288575064002  -2.65415190565685                 -0;0.0552203506231308  0.115641698241234 -0.312016785144806;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210061960391518;  18.7304781426412  -109.051777867716 -0.344083834258238;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210061899492822; 2.94909247109896  3.07096331236365 0.577696529807413;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208719993462085; 10.0728448132903 -85.0008379784024  33.1176477669052;-0.305859133748044 0.0201835025063958 -0.255043000542558;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208719993462085;-0.176288575064002  -2.65415190565685                 -0;0.0552203506231308  0.115641698241234 -0.312016785144806;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210062212669161;  18.7304826247161    -109.2025485852 -0.354088203611477;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210062200885833; 2.99758503152327  3.07616036156368 0.581411182459082;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208720464354991; 9.22611575154061 -85.8943118748878  32.9906181443025;-0.289821302523977 0.0697365175898897 -0.423631434144834;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208720464354991;-0.176288575064002  -2.65415190565685                 -0;-0.0510611869394779   0.025354128330946  -0.283793389797211;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210062395198373;  18.7304843041947  -109.258389699406 -0.364089820047057;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210062512723304;  3.0773962543014   3.0736418787408 0.588144386239949;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208720464354991; 9.22611575154061 -85.8943118748878  32.9906181443025;-0.289821302523977 0.0697365175898897 -0.423631434144834;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208720464354991;-0.176288575064002  -2.65415190565685                 -0;-0.0510611869394779   0.025354128330946  -0.283793389797211;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210062595815107;  18.7304858786432  -109.308647061192 -0.394091274630127;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210062607610435; 3.11216575128116  3.07404803677185 0.592760876850138;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208720464354991; 9.22611575154061 -85.8943118748878  32.9906181443025;-0.289821302523977 0.0697365175898897 -0.423631434144834;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208720464354991;-0.176288575064002  -2.65415190565685                 -0;-0.0510611869394779   0.025354128330946  -0.283793389797211;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210062748693465;  18.7304862092523   -109.31981525002 -0.394091597734283;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210062814347294; 3.13086742663441  3.07058145172203 0.595356532443268;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208720917737007; 8.21226321290948 -86.7040289095947  32.8645914303727; -0.29557091837193 0.0891502938171351 -0.522609382123227;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208720917737007;-0.176288575064002  -2.65415190565685                 -0;-0.0724656283855438  0.0521351397037506   -0.20097354054451;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210063012167589;  18.7304872293203  -109.353319987217 -0.404092567992566;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210063034922223; 3.13255831970953  3.06610895447923 0.593929142027405;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208720917737007; 8.21226321290948 -86.7040289095947  32.8645914303727; -0.29557091837193 0.0891502938171351 -0.522609382123227;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208720917737007;-0.176288575064002  -2.65415190565685                 -0;-0.0724656283855438  0.0521351397037506   -0.20097354054451;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210063227226652;  18.7416295600842  -109.381240129075 -0.404093353647939;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210063201762943; 3.13024752747694  3.07033210846096 0.594354881562071;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208721389455080; 7.02014456560346 -87.3853159924017   32.792569121289;-0.267630884588746  0.133327189984907 -0.622775278115134;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208721389455080;-0.176288575064002  -2.65415190565685                 -0;-0.0136519325897097  0.0489840395748615  -0.201430648565292;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210063353054843;  18.7416298611496  -109.392408146771 -0.394093676559296;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210063422903947; 3.12031451024456  3.07619501714247 0.593844769856812;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208721389455080; 7.02014456560346 -87.3853159924017   32.792569121289;-0.267630884588746  0.133327189984907 -0.622775278115134;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208721389455080;-0.176288575064002  -2.65415190565685                 -0;-0.0136519325897097  0.0489840395748615  -0.201430648565292;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210063589300766;  18.7750553380278  -109.425911551857 -0.384094581509658;2.49640013561249                0                0                0 2.49640013561249                0                0                0 9.98560054244996;1521210063549954670;3.11981197591301 3.07936940999505  0.5948344370747;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208721860090970; 5.61633506665067 -87.9214222487719  32.7285518198583;-0.252549878104598  0.152277672173695 -0.689514103032203;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208721860090970;-0.176288575064002  -2.65415190565685                 -0;-0.00482434919103978   0.0716134905815125   -0.160138309001923;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210063856251374;  18.7973389513157  -109.448246926763 -0.364095185879251;2.52810010614395                0                0                0 2.52810010614395                0                0                0 10.1124004245758;1521210063814068199; 3.10774534185565  3.09304998649659 0.596940758811969;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208721860090970; 5.61633506665067 -87.9214222487719  32.7285518198583;-0.252549878104598  0.152277672173695 -0.689514103032203;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208721860090970;-0.176288575064002  -2.65415190565685                 -0;-0.00482434919103978   0.0716134905815125   -0.160138309001923;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210064005416072;  18.8084807565134  -109.459414613931 -0.354095485672884;2.52810010614395                0                0                0 2.52810010614395                0                0                0 10.1124004245758;1521210063948862497; 3.10716955704281  3.09983926630671 0.599080898295963;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
1455208711308020599; 7.06475824753517 -2.32988296981681  17.5181565576768;-0.974196799729195   1.72395899775305   -2.2889514428913;1455208721860090970; 5.61633506665067 -87.9214222487719  32.7285518198583;-0.252549878104598  0.152277672173695 -0.689514103032203;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1455208721860090970;-0.176288575064002  -2.65415190565685                 -0;-0.00482434919103978   0.0716134905815125   -0.160138309001923;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210064238501794;   18.808480697426  -109.459414271668 -0.334095485287284;2.52810010614395                0                0                0 2.52810010614395                0                0                0 10.1124004245758;1521210064226681465; 3.11419942591545   3.0919568983606 0.599963107064718;6.95331868068945e-310 2.47032822920623e-322 6.93897563032546e-310 6.95331868067917e-310 6.95331868067126e-310 6.93897801042155e-310 6.93897676651504e-310  6.9533186806847e-310 6.95331868068233e-310;
