KF_Time;KF_States;KF_Covariance;
1524643702868324804; -2.28789712486451   11.6068725151437   17.8476467351073   1.47511840493408  -2.13050660298646 0.0323960497147436 -0.278419320168772  -1.42238146078264   16.7321784511979; 0.697354325622754  0.697354325622754    1.6552550179769  0.243160536513589  0.243160536513589  0.259142171512841 0.0802859409337901 0.0802859409337901  0.284732448773611;
1524643703070123768; -1.88688521056547   10.3188279895145   18.0135945283572   1.43868884710367  -2.27381896394088 0.0329114103201997 -0.278428646139134  -1.42240028885873   16.7325052216196; 0.675833514038742  0.675833514038742   1.63040485040714  0.244078378753537  0.244078378753537  0.259471140954497 0.0802959406229761 0.0802959406229761  0.285726494960824;
1524643703268290835; -1.88688521056547   10.3188279895145   18.0135945283572   1.43868884710367  -2.27381896394088 0.0329114103201997 -0.278428646139134  -1.42240028885873   16.7325052216196; 0.675833514038742  0.675833514038742   1.63040485040714  0.244078378753537  0.244078378753537  0.259471140954497 0.0802959406229761 0.0802959406229761  0.285726494960824;
1524643703469052525; -1.45583075187021   8.97370632366512   18.1093416178834   1.41679365562064  -2.37666720316537 0.0273954622251541 -0.278438463127872  -1.42242106751934   16.7326349151939; 0.658419567497377  0.658419567497377   1.60741238891634  0.245688120324737  0.245688120324737  0.260062048250719 0.0803059402556586 0.0803059402556586  0.286720740470516;
1524643703668420567; -1.45583075187021   8.97370632366512   18.1093416178834   1.41679365562064  -2.37666720316537 0.0273954622251541 -0.278438463127872  -1.42242106751934   16.7326349151939; 0.658419567497377  0.658419567497377   1.60741238891634  0.245688120324737  0.245688120324737  0.260062048250719 0.0803059402556586 0.0803059402556586  0.286720740470516;
1524643703868197355; -1.45583075187021   8.97370632366512   18.1093416178834   1.41679365562064  -2.37666720316537 0.0273954622251541 -0.278438463127872  -1.42242106751934   16.7326349151939; 0.658419567497377  0.658419567497377   1.60741238891634  0.245688120324737  0.245688120324737  0.260062048250719 0.0803059402556586 0.0803059402556586  0.286720740470516;
1524643704068841534;-0.716330811687472   7.21324944364928   18.2205155953061   1.38055990544095  -2.43890786761421 0.0232970225025771 -0.278450819900738   -1.4224375712701   16.7327443213917; 0.702267672568432  0.702267672568432   1.67319162239358    0.2432242901992    0.2432242901992  0.259193830892385 0.0803159398603075 0.0803159398603075  0.287715320949007;
1524643704268210168;-0.716330811687472   7.21324944364928   18.2205155953061   1.38055990544095  -2.43890786761421 0.0232970225025771 -0.278450819900738   -1.4224375712701   16.7327443213917; 0.702267672568432  0.702267672568432   1.67319162239358    0.2432242901992    0.2432242901992  0.259193830892385 0.0803159398603075 0.0803159398603075  0.287715320949007;
1524643704469068020;  -2.47368864016938    5.89424731027948    16.9727768173395   0.854419939619907   -2.49187520858016   -0.15669201600696 -0.0167930296730086   -1.41570637141733    16.9598121279118; 0.208048640435885  0.208048640435885  0.383468070540115  0.217765101442452  0.217765101442452  0.236661690167648 0.0737387980225384 0.0737387980225384  0.251739930717864;
1524643704668879106; -2.80997683278899   5.61598821359239    16.771459846648  0.655958407857168  -2.41357286331418 -0.196554724247112 0.0301841600754296  -1.43424106727821   16.9839820057067; 0.135307756160567  0.135307756160567  0.229308585983712  0.301995159687255  0.301995159687255  0.326072891886235 0.0728652065446524 0.0728652065446524  0.248847131198144;
1524643704869686676; -2.65301351294646   4.92085168118674    16.731874818653  0.901030697427383  -2.47923650089007 -0.127429107223522 0.0964038662266946  -1.44799403789222   17.0244982121356; 0.104675242972526  0.104675242972526  0.170722862980978  0.271905385320294  0.271905385320294  0.289129969604346 0.0710230865964813 0.0710230865964813  0.243514832223718;
1524643705068635252; -2.62898511693114   4.47955473790182   16.6676694897611  0.790638664245742  -2.42735869310076 -0.121198981256325   0.10298949340259   -1.4510888980099   17.0235810623459;0.0977613691319855 0.0977613691319855  0.149697712754777  0.348045244911067  0.348045244911067  0.371780365809419 0.0709481701443288 0.0709481701443288  0.244138842106339;
1524643705268622010;  -2.64167976794833    4.19245999376234    16.6157045273432   0.647548866271234   -2.22427259049218 -0.0968435541022913   0.104417530264617   -1.45311569827655    17.0226560939809;0.0997583474333674 0.0997583474333674  0.145761363988474  0.405021356488999  0.405021356488999  0.438914345627653 0.0709538849433609 0.0709538849433609   0.24509143876448;
1524643705468769475;  -2.32532108510924    3.70812432875168    16.5937210481641    1.03005609481208   -2.19048516070145 -0.0384246721435687   0.173082541415993   -1.47262480587986      17.06527966923; 0.136364756766773  0.136364756766773  0.188581372449218  0.330504022275896  0.330504022275896  0.348393222437907 0.0691928618722446 0.0691928618722446  0.240544642746387;
1524643705668215373;  -2.32532108510924    3.70812432875168    16.5937210481641    1.03005609481208   -2.19048516070145 -0.0384246721435687   0.173082541415993   -1.47262480587986      17.06527966923; 0.136364756766773  0.136364756766773  0.188581372449218  0.330504022275896  0.330504022275896  0.348393222437907 0.0691928618722446 0.0691928618722446  0.240544642746387;
