aruco_time; aruco_pos; aruco_orient; lp_pose_time; lp_pos; lp_orient; lp_pose_covariance;lp_vel_time; lp_linear_vel; lp_angular_vel; lp_covariance; uav_pos_time; uav_position; uav_pos_covariance;uav_orient_time; uav_orientation; uav_orient_covariance; uav_velocity_time; uav_velocity_linear; uav_velocity_angular 
1521210226350818776;-4.70148008302739  2.65971033056575  16.7246614651518; 1.95249591925213  2.06693946761318 -0.29185662783532;1521210225696160366;-26.5722980593253  24.5646795125464  25.5632617042317;-0.00414613600770881    0.222909859841547     0.01688173709813   -0.974684056961115;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210225696160366;-2.24472444522347  1.55374134430934                 0;-0.120545417070389 0.0682651326060295 -0.199088543653488;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210226580955335; -25.658849013476  23.2860321363206 -9.83880668802552;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210226618969394;-0.00493439397195138     0.06477569225945   -0.342228948976441   -0.937368181629246;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210226587203509;-0.036376316100359 0.0305678211152554  0.248687639832497; -0.0265770144760609 -0.00609419215470552  -0.0157604236155748;
1521210226350818776;-4.70148008302739  2.65971033056575  16.7246614651518; 1.95249591925213  2.06693946761318 -0.29185662783532;1521210225696160366;-26.5722980593253  24.5646795125464  25.5632617042317;-0.00414613600770881    0.222909859841547     0.01688173709813   -0.974684056961115;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210225696160366;-2.24472444522347  1.55374134430934                 0;-0.120545417070389 0.0682651326060295 -0.199088543653488;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210226898347350;-25.6477069969029  23.3139526762258 -9.75880535661088;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210226910795696;0.00362375685934929  0.0620215808409495  -0.340496898317097  -0.938190840998062;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210226904544522;0.0850085094571113  0.100037112832069  0.303228348493576;-0.0728413164615631 -0.0384191572666168 -0.0263896752148867;
1521210226350818776;-4.70148008302739  2.65971033056575  16.7246614651518; 1.95249591925213  2.06693946761318 -0.29185662783532;1521210225696160366;-26.5722980593253  24.5646795125464  25.5632617042317;-0.00414613600770881    0.222909859841547     0.01688173709813   -0.974684056961115;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210225696160366;-2.24472444522347  1.55374134430934                 0;-0.120545417070389 0.0682651326060295 -0.199088543653488;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210227114351266;-25.6142818318278  23.3586256149568 -9.67880330335809;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210227006083593;0.00890294075513618  0.0504895222573965  -0.340244831474768  -0.938938230366001;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210227120599440;0.153576299548149  0.10373492538929 0.233301639556885;  -0.124655850231647    0.296232938766479 -0.00522249983623625;
1521210226350818776;-4.70148008302739  2.65971033056575  16.7246614651518; 1.95249591925213  2.06693946761318 -0.29185662783532;1521210226154792358;-25.8258262005313  23.6209530031419  25.6302108261987;-0.00187287461232096    0.232231314598305   0.0381235664829045   -0.971911365577774;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210226154792358;-2.01087009243164  1.46850313971879                 0; 0.0371072478592396 -0.0695376321673393  0.0410914346575737;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210227273829724;-25.5919985245299  23.3753778681451 -9.63880258247439;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210227310322741;0.0112022388240753 0.0283317926644207 -0.339976112464315 -0.939940456796812;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210227280953923; 0.149678006768227 0.0734269246459008  0.208431869745255;  0.0651649236679077     0.19301775097847 -0.00409417459741234;
1521210226350818776;-4.70148008302739  2.65971033056575  16.7246614651518; 1.95249591925213  2.06693946761318 -0.29185662783532;1521210226154792358;-25.8258262005313  23.6209530031419  25.6302108261987;-0.00187287461232096    0.232231314598305   0.0381235664829045   -0.971911365577774;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210226154792358;-2.01087009243164  1.46850313971879                 0; 0.0371072478592396 -0.0695376321673393  0.0410914346575737;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210227535484269;-25.5697150271401  23.4032983714013  -9.5688013065779;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210227426813613;0.00794769563471646  0.0252174731814917  -0.340131649630757  -0.940006050033668;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210227541702442;0.0653805062174797 0.0357697829604149  0.226050555706024;   0.189913958311081  -0.0442645363509655 -0.00198203511536119;
1521210227350879475;-2.24615521951023  1.10140235155043  16.5555176585855;   1.93352803767756    2.03641610486322 -0.0816507506571656;1521210226628564407;-25.0904955213525  22.7219003496777   25.641162447091; 0.0185313593821395   0.228298555607068 0.00922583363027801    -0.9733710711856;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210226628564407;-2.01087009243164  1.46850313971879                 0;-0.0362638458609581  0.0319100469350815   0.249597862362862;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210227664216956;-25.5585733110818  23.4088823343207 -9.52880108550958;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210227726179681;0.00115632572144549  0.0281069127181371  -0.338953508342624  -0.940382466632863;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210227670476130;0.0411923788487911 0.0304714534431696  0.233576014637947; 0.0776346176862717 -0.0642116144299507  0.0120262354612351;
1521210227350879475;-2.24615521951023  1.10140235155043  16.5555176585855;   1.93352803767756    2.03641610486322 -0.0816507506571656;1521210226628564407;-25.0904955213525  22.7219003496777   25.641162447091; 0.0185313593821395   0.228298555607068 0.00922583363027801    -0.9733710711856;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210226628564407;-2.01087009243164  1.46850313971879                 0;-0.0362638458609581  0.0319100469350815   0.249597862362862;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210227915507298;-25.5585728042099  23.4256345078711 -9.42880025207497;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210227930428713;0.0220329242857445 0.0430614465689548 -0.340501848895584 -0.938998803495242;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210227930247708;0.0141538763418794 0.0293940473347903  0.311790138483047;  -0.184838980436325  -0.0634008273482323 0.000712381035555131;
1521210227350879475;-2.24615521951023  1.10140235155043  16.5555176585855;   1.93352803767756    2.03641610486322 -0.0816507506571656;1521210227084279348;-24.5779935842299  21.7893441220636  25.7591137051039; 0.0182313291431219   0.206675580211775 -0.0137990113782252  -0.978142326283238;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210227084279348;-2.01087009243164  1.46850313971879                 0;0.0741764530539513   0.15501044690609 0.0342819578945637;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210228153224678;  -25.54743092483  23.4256341075423 -9.33880030907009;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210228075545413;0.0333723957145216 0.0443680945155536 -0.341235581636669 -0.938336844218757;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210228033982255; 0.0450223162770271 -0.0306540057063102   0.299590140581131; -0.278301864862442 -0.0312731973826885  0.0183213930577039;
1521210227850909875;-0.67644076405745  1.32901286219966  16.1885717782344;-1.13750185911316 0.884369656489172 -2.84530324157256;1521210227084279348;-24.5779935842299  21.7893441220636  25.7591137051039; 0.0182313291431219   0.206675580211775 -0.0137990113782252  -0.978142326283238;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210227084279348;-2.01087009243164  1.46850313971879                 0;0.0741764530539513   0.15501044690609 0.0342819578945637;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210228277767804;-25.5362893919485  23.4088813877612 -9.30880119739133;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210228315994869;0.0196612879806792 0.0428845853842345 -0.341997925188414 -0.938515724566287;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210228284006978;  0.12490189820528 -0.157337591052055 0.0797202587127686; 0.0138397244736552  -0.077191524207592 0.00604209396988154;
1521210227850909875;-0.67644076405745  1.32901286219966  16.1885717782344;-1.13750185911316 0.884369656489172 -2.84530324157256;1521210227084279348;-24.5779935842299  21.7893441220636  25.7591137051039; 0.0182313291431219   0.206675580211775 -0.0137990113782252  -0.978142326283238;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210227084279348;-2.01087009243164  1.46850313971879                 0;0.0741764530539513   0.15501044690609 0.0342819578945637;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210228432758194;-25.5140063783253  23.3921286345302 -9.28880214234967;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210228495136931;0.00939254478138681  0.0447977897585669  -0.342678819361361   -0.93833691438437;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210228436496298; 0.146066561341286 -0.189029529690742 0.0749398991465569;  0.149373427033424 -0.0851323381066322 0.00878474302589895;
1521210228350940275;0.983282301377371  1.19199619633341  16.6653465875971;   2.02530484972319    2.37672157585048 -0.0202251896068327;1521210227547046234;-23.9652204795728  20.4212239649581   25.946043184026;  0.0326681666000057    0.206387004366384 -0.00975328092683293   -0.977876305485938;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210227547046234;-2.01087009243164  1.46850313971879                 0;-0.012211250141263 -0.053426668047905 0.0179694686084986;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210228649317040;-25.4805819426153  23.3474548398812 -9.24880453332888;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210228710937756;0.00524155570402163  0.0364726858429982  -0.341705628726702   -0.93908441184895;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210228655248205;  0.188616871833801  -0.165390774607658 -0.0989199802279472; -0.0806200727820396   0.0388139002025127 -0.00279026571661235;
1521210228350940275;0.983282301377371  1.19199619633341  16.6653465875971;   2.02530484972319    2.37672157585048 -0.0202251896068327;1521210227547046234;-23.9652204795728  20.4212239649581   25.946043184026;  0.0326681666000057    0.206387004366384 -0.00975328092683293   -0.977876305485938;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210227547046234;-2.01087009243164  1.46850313971879                 0;-0.012211250141263 -0.053426668047905 0.0179694686084986;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210228935034285;-25.4360160260244  23.3027810127356 -9.21880697871343;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210228820118426;0.00486960722175258  0.0342145961845595  -0.341548425728676  -0.939228577725197;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210228789938585; 0.205631524324417 -0.181769460439682 -0.164456769824028; 0.112647190690041 0.0680629685521126 0.0154000474140048;
1521210228350940275;0.983282301377371  1.19199619633341  16.6653465875971;   2.02530484972319    2.37672157585048 -0.0202251896068327;1521210228023257305;-23.3413051533755  19.0921932276453  26.1579748811281; 0.0123539459106148   0.210830496827903 -0.0275167549609175  -0.977057168145323;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210228023257305;-2.01087009243164  1.46850313971879                 0;  0.135714173316956 0.00842590164393189   0.212372899055481;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210229029674465;-25.4137330483824  23.2804440817025  -9.1988082004711;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210229096843336;0.00841874870640359  0.0371674471742627  -0.340262059797626  -0.939558106879528;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210229035938639; 0.172723516821861 -0.206023409962654 -0.176042124629021;  0.127120599150658 -0.0269570853561163 -0.0172234307974577;
1521210228850970575; 1.95797541740662 0.641729690228893  15.5793684104606; -1.3326481490746 0.943218444286282  2.40141687108814;1521210228023257305;-23.3413051533755  19.0921932276453  26.1579748811281; 0.0123539459106148   0.210830496827903 -0.0275167549609175  -0.977057168145323;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210228023257305;-2.01087009243164  1.46850313971879                 0;  0.135714173316956 0.00842590164393189   0.212372899055481;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210229309378208;-25.3691672069734  23.2301861140247 -9.17881092266623;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210229350755361;0.00893926619072418  0.0385628430967591  -0.339448094325975  -0.939791459798784;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210229315447377; 0.194372087717056 -0.216095313429832 -0.215341582894325; 0.0342845767736435    -0.1358512789011 -0.0147482641041279;
1521210228850970575; 1.95797541740662 0.641729690228893  15.5793684104606; -1.3326481490746 0.943218444286282  2.40141687108814;1521210228476824333;-22.8733682787297  18.1093808687029  26.3239245597314;-0.00896922677791757    0.207574214060749   -0.112414122206565   -0.971697259313103;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210228476824333;-2.01087009243164  1.46850313971879                 0;0.195624813437462 -0.04105931147933 0.204643249511719;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210229448215482;-25.3468843046262  23.2022650410241 -9.16881242237539;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210229498843892;0.0122733312120356 0.0389453601847328  -0.33946213565704 -0.939732984797385;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210229452010588;  0.21013118326664 -0.249299824237823 -0.199212476611137;-0.0122668519616127   0.102993085980415 -0.0192415695637465;
1521210228850970575; 1.95797541740662 0.641729690228893  15.5793684104606; -1.3326481490746 0.943218444286282  2.40141687108814;1521210228476824333;-22.8733682787297  18.1093808687029  26.3239245597314;-0.00896922677791757    0.207574214060749   -0.112414122206565   -0.971697259313103;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210228476824333;-2.01087009243164  1.46850313971879                 0;0.195624813437462 -0.04105931147933 0.204643249511719;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210229654910610;-25.3023186462746  23.1352546102664 -9.16881597524246;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210229721873475;0.0094647416256968 0.0429602511173702 -0.340677387148333 -0.939150548834252;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210229661161784; 0.247163519263268 -0.295373946428299 -0.193973749876022; 0.0708538964390755 0.00542519148439169 -0.0104070603847504;
1521210228850970575; 1.95797541740662 0.641729690228893  15.5793684104606; -1.3326481490746 0.943218444286282  2.40141687108814;1521210228943959286;-22.5725522193791  17.2885097217909  26.5038830821557;-0.0194786395263309   0.203943918445678  -0.169541443620162   -0.96399334003219;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210228943959286;-2.01087009243164  1.46850313971879                 0; 0.0565521419048309 0.00597566459327939   0.260940372943878;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210229914872481; -25.235470018138  23.0570756835969 -9.16882019388349;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210229830919142;0.00432635632477255  0.0410842850614471  -0.341421851936094  -0.939001854727917;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210229915616501; 0.286087602376938 -0.291625052690506 -0.218576699495316; 0.0587093457579613  0.0159513987600803 0.00433333963155747;
1521210228850970575; 1.95797541740662 0.641729690228893  15.5793684104606; -1.3326481490746 0.943218444286282  2.40141687108814;1521210228943959286;-22.5725522193791  17.2885097217909  26.5038830821557;-0.0194786395263309   0.203943918445678  -0.169541443620162   -0.96399334003219;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210228943959286;-2.01087009243164  1.46850313971879                 0; 0.0565521419048309 0.00597566459327939   0.260940372943878;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210230139944478;-25.1797629582459  22.9900652952502 -9.19882380064536;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210230117540854; 0.012021913858591 0.0364977827838913 -0.340817598340026 -0.939343786960223;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210230007685609; 0.288766831159592 -0.293990463018417 -0.226356714963913;-0.0929578691720963  0.0263252668082714 -0.0217063929885626;
1521210228850970575; 1.95797541740662 0.641729690228893  15.5793684104606; -1.3326481490746 0.943218444286282  2.40141687108814;1521210228943959286;-22.5725522193791  17.2885097217909  26.5038830821557;-0.0194786395263309   0.203943918445678  -0.169541443620162   -0.96399334003219;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210228943959286;-2.01087009243164  1.46850313971879                 0; 0.0565521419048309 0.00597566459327939   0.260940372943878;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210230294445410;-25.1463387563835  22.9453917267125  -9.2188261855298;2.46490016469956                0                0                0 2.46490016469956                0                0                0 9.85960065879823;1521210230236010783;0.00674300824246203  0.0314768035945708  -0.340752876868118  -0.939601628128332;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210230302526636; 0.212014943361282 -0.320564806461334 -0.198335528373718; 0.0752076208591461 0.00765665201470256 -0.0305246822535992;
