KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1455210291147767066; -0.036003630461125 -0.0174280978198642                  -0; 1.01652575700717 -1.36518977900712  16.1029685207113;
1455210291604573965;-0.0900090761528124 -0.0435702445496605                  -0; 1.03783000021796 -1.37725706362069  15.9303026540227;
1455210292070424079;-0.0900090761528124 -0.0435702445496605                  -0; 1.10295670340323 -1.35645594319424  15.6788814576158;
1455210292538470029;-0.0900090761528124 -0.0435702445496605                  -0; 1.16863525640686 -1.29026165258663  15.4542296406342;
1455210292996762037;-0.0900090761528124 -0.0435702445496605                  -0; 1.17876494056794 -1.14051372753839  15.2565992011757;
1455210293464843034;-0.0900090761528124 -0.0435702445496605                  -0; 1.18956966168177 -1.02303775278821  15.0996134556285;
1455210293923029899;-0.0900090761528124 -0.0435702445496605                  -0;  1.14501032413152 -0.888295255804163    14.929471665806;
1455210294390027999;-0.0900090761528124 -0.0435702445496605                  -0; 1.12280184810926 -0.77068358878193  14.7633955837872;
1455210294857949018;-0.0900090761528124 -0.0435702445496605                  -0;  1.13461351505619 -0.724891543699101   14.6100673875332;
1455210295314368963;-0.0900090761528124 -0.0435702445496605                  -0;  1.23519127311549 -0.741000570280859   14.4388886839346;
1455210295785383939;-0.0900090761528124 -0.0435702445496605                  -0;  1.40339675482773 -0.807079994299323    14.264529540909;
1455210296252635002;-0.00900090761528124 -0.00435702445496605                   -0;  1.53789229938296 -0.934834275857729    14.169261765026;
1455210296707221031;-0.00900090761528124 -0.00435702445496605                   -0; 1.70675163236723 -1.07372715271638  13.9938423520221;
1455210297172852993;-0.00900090761528124 -0.00435702445496605                   -0; 1.80881876893229 -1.07842744273999   13.898383591796;
1455210297634648084;-0.00900090761528124 -0.00435702445496605                   -0;   1.821712906315 -1.04440163676093  13.7080063418104;
1455210298099428892;-0.00900090761528124 -0.00435702445496605                   -0; 1.66646968479171 -1.08364083883087  13.4949209823521;
1455210298564112901;-0.00900090761528124 -0.00435702445496605                   -0; 1.52266671244248 -1.22859243709642  13.2777045086688;
1455210299031147956;-0.00900090761528124 -0.00435702445496605                   -0; 1.44492090602731 -1.39606055535845  13.1086472064389;
1455210299491446971;-0.00900090761528124 -0.00435702445496605                   -0; 1.35636476778669 -1.51907897538173   12.837586168301;
1455210299962656974;-0.00900090761528124 -0.00435702445496605                   -0; 1.33449881504066 -1.47988945588978  12.5815021413162;
1455210300428916931;-0.00900090761528124 -0.00435702445496605                   -0; 1.42369289176401 -1.38496013521914  12.3444968908864;
1455210300891782045; -0.036003630461125 -0.0174280978198642                  -0; 1.64667383883883 -1.34059933182122  12.0925391848467;
1455210301354129076; -0.036003630461125 -0.0174280978198642                  -0; 1.82505471927276 -1.29570933072044  11.8974780595526;
1455210302276876926; -0.036003630461125 -0.0174280978198642                  -0; 1.94731097542625 -1.18484459359652  11.4766980728375;
1455210302748941898; -0.036003630461125 -0.0174280978198642                  -0; 1.78008582329592 -1.01768493624504  11.3167969591744;
1455210303204772949; -0.036003630461125 -0.0174280978198642                  -0;  1.54525289548166 -0.839213367757092   11.0989854717978;
1455210303669178009; -0.036003630461125 -0.0174280978198642                  -0; 1.35562104572298 -0.71090088029245  10.9300521802932;
1455210304134521961; -0.036003630461125 -0.0174280978198642                  -0;  1.32194660322519 -0.727970825618132   10.7771555455661;
1455210304599688053; -0.036003630461125 -0.0174280978198642                  -0;  1.47740992820805 -0.728247101736978   10.5952925689842;
1455210305059292078; -0.036003630461125 -0.0174280978198642                  -0;  1.75491330270112 -0.761412996164865   10.4303819608535;
1455210305530595064;-0.0180018152305625 -0.0087140489099321                  -0;  2.06654578471263 -0.867472157344376   10.2284196370794;
1455210305993840932;-0.0180018152305625 -0.0087140489099321                  -0; 2.19947333822066 -1.04530095759263  10.0113535247721;
1455210306453318119;-0.0180018152305625 -0.0087140489099321                  -0; 2.12177399988377 -1.22410150736006  9.85632249621749;
1455210306917360067;-0.0180018152305625 -0.0087140489099321                  -0; 2.02263502870732 -1.27858276536103  9.69786443887394;
1455210307385169982;-0.0180018152305625 -0.0087140489099321                  -0; 1.97921587651778 -1.24638131473042  9.57495539229269;
1455210307841943979;-0.0180018152305625 -0.0087140489099321                  -0; 1.96813294852364 -1.15510667908801  9.37755384689184;
1455210308308979034;-0.0180018152305625 -0.0087140489099321                  -0; 1.95708148401818 -1.07304503840682  9.23989342470617;
1455210308778647899;-0.0180018152305625 -0.0087140489099321                  -0;  1.81307643345151 -0.947794839723693   9.02327529536167;
1455210309234524011;-0.0180018152305625 -0.0087140489099321                  -0;  1.61172732170639 -0.883809864842912   8.83502608944112;
1455210309703906059;-0.0180018152305625 -0.0087140489099321                  -0;  1.53346927492465 -0.789337390722358   8.75416617409419;
1455210310170566082;-0.503487638378442 -0.307571451861351                 -0;   1.5893945801635 -0.774590859329771   8.80754336439994;
1455210310626295089;-0.503487638378442 -0.307571451861351                 -0;  1.74955208149718 -0.801478019707533   8.79367628655161;
1455210311098814010;-0.503487638378442 -0.307571451861351                 -0;  1.98286002260875 -0.876133385583943   8.72419807142133;
1455210311562890052;-0.503487638378442 -0.307571451861351                 -0;  2.03949772440402 -0.987080678222332   8.88989644966945;
1455210312018573999;-0.503487638378442 -0.307571451861351                 -0; 1.95497473629534 -1.05607595370396  9.12227275710497;
1455210312487034082;-0.503487638378442 -0.307571451861351                 -0; 1.70097328916097 -1.03197311780331  9.34585106180964;
1455210313418800115;-0.503487638378442 -0.307571451861351                 -0;  1.30126267922286 -0.900525397042836   9.37701934358292;
1455210313879553079;-0.503487638378442 -0.307571451861351                 -0;  1.26697317223696 -0.933941110282398   9.36098577601638;
1455210314335086107;-0.503487638378442 -0.307571451861351                 -0; 1.30845383775248 -1.07259593700434  9.43042908085689;
1455210314804094076;-0.0296837136477209 -0.0268118843813729                  -0; 1.27327662581321 -1.21904997323246  9.44996074338153;
1455210315271327972;-0.0296837136477209 -0.0268118843813729                  -0; 1.23641109682716 -1.26730847831359  9.36323477927219;
1455210315734993934;-0.0296837136477209 -0.0268118843813729                  -0; 1.16842286401415 -1.15652445833905  9.19160182209559;
1455210316199544906;-0.0296837136477209 -0.0268118843813729                  -0;  1.16624230882839 -0.959085201843321   8.90854509610413;
1455210316658833980;-0.0296837136477209 -0.0268118843813729                  -0;  1.16630655505891 -0.866580160137605   8.79303357043197;
1455210317124759912;-0.0296837136477209 -0.0268118843813729                  -0;  1.16593581398233 -0.765423437405486   8.71482281428387;
1455210317588974952;-0.0296837136477209 -0.0268118843813729                  -0;   1.1438197375212 -0.725165954551883   8.71070300681727;
1455210318055382013;-0.0296837136477209 -0.0268118843813729                  -0;  1.23352935651611 -0.729657748164805   8.94438949593769;
1455210318519809007;-0.0296837136477209 -0.0268118843813729                  -0;  1.43017974161582 -0.718210837209514   8.90393845658877;
1455210318984271049;-0.0296837136477209 -0.0268118843813729                  -0;  1.60631100157236 -0.781086642137916   8.50156068328862;
1455210319442471981;-0.00309940043549991  -0.0298394657616456                   -0;  1.72895438491478 -0.802452785495327   8.03834805702607;
1455210319904812097;-0.00309940043549991  -0.0298394657616456                   -0; 1.84161624014542 -0.82564369594208  7.50032886678311;
1455210320372827053;-0.00309940043549991  -0.0298394657616456                   -0;  1.86556324708238 -0.809533797168855   7.00420302573667;
1455210320835372924;-0.00309940043549991  -0.0298394657616456                   -0;  1.86754327189503 -0.727422376797487   6.63123497328872;
1455210321301440000;-0.00309940043549991  -0.0298394657616456                   -0;  1.87935169552937 -0.627721065425152   6.28830067565928;
1455210321762672901;-0.00309940043549991  -0.0298394657616456                   -0;  1.85861759548467 -0.450080048318746   6.08528001968686;
1455210322224140882;-0.00309940043549991  -0.0298394657616456                   -0;  1.80434089259152 -0.378087392045514   4.79718084419283;
1455210322688942909;-0.00309940043549991  -0.0298394657616456                   -0;  1.69429293993964 -0.334200976133937   4.84312718146577;
1455210323153856992;-0.00309940043549991  -0.0298394657616456                   -0; 1.58351566650211 -0.29532692509985  4.83007207509231;
1455210323620193004;-0.00309940043549991  -0.0298394657616456                   -0; 1.49562966993267 -0.25581390128584  4.85579157268942;
1455210324079344034;-0.0072319343494998 -0.0696254201105065                  -0;  1.40696107282095 -0.204858277336556   4.86657944359957;
1455210324546576023;-0.0072319343494998 -0.0696254201105065                  -0;  1.30824591340141 -0.180900822229442   4.89000496276255;
1455210325013813972;-0.0072319343494998 -0.0696254201105065                  -0;  1.26407375083181 -0.124462831359107   4.93882382280559;
1455210325470177888;-0.0072319343494998 -0.0696254201105065                  -0;    1.2302694704521 -0.0903249112203766    4.96375704897579;
1455210325938144922;-0.0072319343494998 -0.0696254201105065                  -0;   1.24094817627743 -0.0566929394643102    5.00480618162684;
1455210326414361000;-0.0072319343494998 -0.0696254201105065                  -0;    1.21766302600349 -0.00627598259733875     5.03093489806752;
1455210326863078117;-0.0072319343494998 -0.0696254201105065                  -0;  1.20637658035577 0.0105798572712982   5.11993758032585;
1455210327330502033;-0.0072319343494998 -0.0696254201105065                  -0;  1.18371932671012 0.0164070144128452   5.16594761722596;
1455210327800004005;-0.0072319343494998 -0.0696254201105065                  -0;  1.17197491610568 0.0331107278868779   5.21905362384786;
1455210328256705045;-0.0072319343494998 -0.0696254201105065                  -0;  1.20411314420959 0.0554117908442886    5.2802647130097;
1455210328723351001;-0.00206626695699994  -0.0198929771744304                   -0;  1.22523629608309 0.0831019558682748     5.343495324598;
1455210329190677881;-0.00206626695699994  -0.0198929771744304                   -0; 1.30198150708027 0.110744774920032  5.39174836380744;
1455210329651824951;-0.00206626695699994  -0.0198929771744304                   -0; 1.31268503137425 0.122065421290522   5.4407864375681;
1455210330111367940;-0.00206626695699994  -0.0198929771744304                   -0;1.34598950350933 0.13377304020474 5.52169589991366;
1455210330580353021;-0.00206626695699994  -0.0198929771744304                   -0; 1.36833616740082 0.162038432400755  5.57461696312009;
1455210331039208889;-0.00206626695699994  -0.0198929771744304                   -0; 1.36830493114131 0.173423952541661  5.62157808735726;
1455210331510783910;-0.00206626695699994  -0.0198929771744304                   -0; 1.39063079178357 0.179310728967399  5.66850988962355;
1455210331967463016;-0.00206626695699994  -0.0198929771744304                   -0; 1.38022893191475 0.196313977484205   5.7133436481881;
1455210332430572032;-0.00206626695699994  -0.0198929771744304                   -0; 1.40265858671853 0.207143090287691  5.75139030059312;
1455210332899032115;-0.00206626695699994  -0.0198929771744304                   -0; 1.41375600743222 0.228857899000911  5.77952492185717;
1455210333358124971;-0.00309940043549991  -0.0298394657616456                   -0;  1.4028570207601 0.229141217122023  5.79442917590724;
1455210333828764915;-0.00309940043549991  -0.0298394657616456                   -0; 1.40321153106185 0.207141841002163  5.75030377592808;
1455210334283886909;-0.00309940043549991  -0.0298394657616456                   -0; 1.37011563364602 0.185146925033822  5.74118150774677;
1455210334751676082;-0.00309940043549991  -0.0298394657616456                   -0; 1.35928752359121 0.169045749280037  5.68499853690364;
1455210335212338924;-0.00309940043549991  -0.0298394657616456                   -0; 1.33725153712175 0.158395923249114  5.63985325293182;
1455210335681977987;-0.00309940043549991  -0.0298394657616456                   -0; 1.31510907981079 0.136400983342057  5.58776028100103;
1455210336148509979;-0.00309940043549991  -0.0298394657616456                   -0; 1.29280479252608 0.125488662119656  5.57971078441259;
1455210336603995084;-0.00309940043549991  -0.0298394657616456                   -0;  1.2486702404195 0.103472416395477  5.55157631577269;
1455210337072971105;-0.00309940043549991  -0.0298394657616456                   -0; 1.19312785952789 0.091896742359755  5.52363328907114;
1455210337541218042;-0.00309940043549991  -0.0298394657616456                   -0;  1.11515083043963 0.0742311440997869   5.46981727793485;
1455210338002002000;-0.00516566739249986  -0.0497324429360761                   -0;  1.0710428256266 0.079573595504064  5.35579476913233;
1455210338464986085;-0.00516566739249986  -0.0497324429360761                   -0;  1.00371399923004 0.0956160057723086   5.29001623397619;
1455210338933234930;-0.00516566739249986  -0.0497324429360761                   -0;0.970061949102738 0.100594382916316  5.23317589843108;
1455210339389167070;-0.00516566739249986  -0.0497324429360761                   -0;0.936276455172831 0.116749463510461  5.19235521086782;
1455210339856978893;-0.00516566739249986  -0.0497324429360761                   -0;0.891800011985696 0.127823069025577   5.1423609738048;
1455210340324588060;-0.00516566739249986  -0.0497324429360761                   -0;0.858558657326324 0.133530596435581  5.07630734292377;
1455210340790412902;-0.00516566739249986  -0.0497324429360761                   -0;0.803076081416987 0.122726394966273   5.0171973661392;
1455210341246867895;-0.00516566739249986  -0.0497324429360761                   -0;0.735672831579614 0.117071695494629  4.96029886390932;
1455210341714920997;-0.00516566739249986  -0.0497324429360761                   -0;0.723934213438096 0.128352566903719  4.94937034877811;
1455210342170285940;-0.00516566739249986  -0.0497324429360761                   -0;0.689854325415818 0.133874774894309  4.95748618530542;
1455210342636331081;-0.00413253391399989  -0.0397859543488609                   -0;0.667208438398553 0.144812314900401  4.98659063170076;
1455210343108711004;-0.00413253391399989  -0.0397859543488609                   -0;0.633712525194217 0.139481147239664  5.03255011489479;
1455210343566189050;-0.00413253391399989  -0.0397859543488609                   -0;0.622820859323115 0.150724076658046  5.08249626563583;
1455210344035394906;-0.00413253391399989  -0.0397859543488609                   -0;0.600123535735124 0.145138233504623  5.12656134673874;
1455210344489976882;-0.00413253391399989  -0.0397859543488609                   -0;0.588479723682206 0.150492330958302  5.20868713462656;
1455210344959487915;-0.00413253391399989  -0.0397859543488609                   -0;0.577179556933953 0.150137934681893    5.287784116523;
1455210345423666000;-0.00413253391399989  -0.0397859543488609                   -0; 0.56561058991602 0.161049094498064  5.40690379681719;
1455210345888575077;-0.00413253391399989  -0.0397859543488609                   -0;0.576041916638173 0.182910326872139  5.52811233667518;
1455210346352520942;-0.00413253391399989  -0.0397859543488609                   -0;0.587017980561524 0.216031810874451  5.60821753181148;
1455210346815927982;-0.00413253391399989  -0.0397859543488609                   -0;0.597808564518058 0.249702666383164  5.69924003743666;
1455210347283464908;-0.00206626695699994  -0.0198929771744304                   -0;0.597981982006871 0.305304520575215   5.7592642022953;
1455210347746970891;-0.00206626695699994  -0.0198929771744304                   -0; 0.59844292171319 0.366924058410744  5.80115570546253;
1455210348206758975;-0.00206626695699994  -0.0198929771744304                   -0;0.643700802175599 0.445607981917532  5.80994830825046;
1455210348664982080;-0.00206626695699994  -0.0198929771744304                   -0;0.655247745109397 0.501882637574518  5.82879931184142;
1455210349134659051;-0.00206626695699994  -0.0198929771744304                   -0;0.699967276264095 0.596773466787393  5.87978759452887;
1455210349600843906;-0.00206626695699994  -0.0198929771744304                   -0;0.711217069408284 0.686104704406907   5.8767777606329;
1455210350068111896;-0.00206626695699994  -0.0198929771744304                   -0;0.722160772215225 0.764150972616034  5.86683906788665;
1455210350529911994;-0.00206626695699994  -0.0198929771744304                   -0;0.722205890086523 0.842652102068559  5.84376983468758;
1455210350994266033;-0.00206626695699994  -0.0198929771744304                   -0;0.744619686836121 0.920844180034481  5.85975002365072;
1455210351455265045;-0.00206626695699994  -0.0198929771744304                   -0;0.755859207870131 0.999181839928433  5.86370572551588;
