KF_ArUco_Time;KF_ArUco_pos_NED;
1527163494556897640;-0.331570403129927  0.766590456744789   9.40159873276605;
1527163494890205741;-0.496626859390258  0.474752785601091   9.32269357327825;
1527163495223513741;-0.622869876823916  0.305771730230001   9.18003739511824;
1527163495556821840;-0.526573489324518  0.536115889969633   9.04651076842151;
1527163495890129940;-0.420414095144266  0.247833791157828   8.94484327671933;
1527163496223438040;-0.380451690531161  0.101888987930785   8.80855748451297;
1527163496556746141;-0.279706784307071  0.181463376500135    8.6733788868597;
1527163496890054140;0.0448502743873039  0.112243814883972   8.54156267338969;
1527163497223362241;0.291955608214605 0.264706885069117  8.38618017012207;
1527163497556670340;  0.590779821487268 -0.0266648889000467    8.27325009798846;
1527163497889978440;  0.772008326474216 -0.0766078340643301    8.14261421463069;
1527163498223286540; 0.372838014732083 -0.459944101614712   7.97751418196055;
1527163498556594540;0.0208986090113593 -0.426777363880833   7.86348592597967;
1527163498889902640;-0.122098560129538 -0.609525198795343   7.73128659991184;
1527163499889826940;-0.633174462704536  -0.28750741808404   7.21458645907177;
1527163500223134940;-0.394662438702201 -0.115896645078082   7.04979857793347;
1527163500556443040;-0.319829107300443 0.0937934426007068   6.88601694639832;
1527163500889751141;-0.113220513239649  0.257011766060635   6.72454247084383;
1527163501223059240;0.123744596620981 0.289480892352712  6.57079395063324;
1527163501556367340;0.216322317111228   0.2869017716986  6.85707900039085;
1527163501889675440;0.403029076235453 0.234901679880865  6.31221589430974;
1527163502222983541;0.495742237614663 0.307892965353224  6.15576978675723;
1527163502889599641; 0.565741964090507 0.0648381935902526   5.86643422470162;
1527163503222907740;0.539010379760252 0.257567870804029  6.02439909101957;
1527163503556215840;0.415853974441222 0.243474186048433  5.58937578032212;
1527163503889523940; 0.336408511539201 0.0323729483028567   5.46313084060929;
1527163504222831940;-0.0106531467162778  -0.260349514811105    5.35549088127474;
1527163505889372340; -0.555276181666777 -0.0367895542556308    4.94015806944735;
1527163506222680440;-0.604348806321932 -0.129646173663626   4.83846087527425;
1527163506889296640;-0.589221027763058  0.153074133415065   4.34975058475426;
1527163507555912740;-0.276014131661967  0.300599884064778   4.24731638980656;
1527163507889220840;-0.0700698935571742   0.259906680291378    4.21565011403046;
1527163508222528940;0.134049551873588 0.179434622965449  3.92015516337454;
1527163508555837041;0.0766022904879888 0.0866541318413708    3.7603623602072;
1527163508889145140;0.0606302160205188 0.0741806179043399    3.4789035459869;
1527163509222453240; 0.101336280018433 0.0309841655398532   3.43836789837461;
1527163509555761340;0.0387698290649546 0.0487416996354986   3.32939696793291;
1527163509889069340; 0.0071036311339383 -0.0595189193728524    3.13474045095835;
1527163510222377440;0.00826332857387144   -0.16366153869979    3.16073500789708;
1527163510555685541;0.0413060499766783 -0.143264601958459   3.07943213881152;
1527163510888993640;-0.0522830537031252  -0.215151573267533     3.0710571579231;
1527163511222301740;-0.121956921869693 -0.206657070006899   2.96373424840615;
1527163511555609740;-0.120083083437482 -0.136770392853661   2.80870282139422;
1527163511888917840; -0.152981640102927 -0.0268895966487176    2.71307170594415;
1527163512222225940; -0.201716676218763 0.00545905148147298    2.63368016991738;
1527163512555534040; -0.185166191149109 -0.0110798840486546    2.51922207221137;
1527163512888842140; -0.182201202589243 0.00147211856365111    2.36526977684205;
1527163513222150140;  -0.153575583330707 0.000437992244201643     2.28926418596562;
1527163513555458240;-0.0881601580463296  0.0496382146084805    2.20687856726492;
1527163513888766340;-0.0726554343311928  0.0385493190425897    2.11344166345916;
1527163514555382540;-0.0259188096442154  0.0588655419122063    1.92552070515376;
1527163514888690541;-0.0218519342924868  0.0249103964885873    1.80989465692991;
1527163515221998640;-0.0452166603037642  0.0211734046324333    1.71176361333132;
1527163515221998640;-0.0452166603037642  0.0211734046324333    1.71176361333132;
1527163515555306740;-0.0494626441761101  0.0489908787837387    1.61989071043958;
1527163515555306740;-0.0494626441761101  0.0489908787837387    1.61989071043958;
1527163515888614840;   0.0160876247185705 -0.000349599958027476      1.54227039813423;
1527163515888614840;   0.0160876247185705 -0.000349599958027476      1.54227039813423;
1527163516888539040; 0.191500246283994 0.0332161319688669   1.44981450372921;
1527163516888539040; 0.191500246283994 0.0332161319688669   1.44981450372921;
1527163517221847140; 0.147317705584544 0.0123503180778552   1.22776289136079;
1527163517555155240;  0.099960340982222 -0.0121301239451791    1.14717989622948;
1527163517555155240;  0.099960340982222 -0.0121301239451791    1.14717989622948;
1527163517888463340;0.0253347339452654 0.0549933378023298   1.01818205911567;
1527163517888463340;0.0253347339452654 0.0549933378023298   1.01818205911567;
1527163518221771440;-0.0617324724129255   0.137140157384666   0.883759409274992;
1527163518555079540;-0.0976870637307491   0.213037864175964   0.781010124744676;
1527163518555079540;-0.0976870637307491   0.213037864175964   0.781010124744676;
