KF_ArUco_Time;KF_ArUco_pos_NED;
1527161636162766813;0.0384906015013214 0.0199414342017136   10.0920571397665;
1527161636496074813; 0.0570602001748609 -0.0178390018730054    9.91874589726607;
1527161636829382914;  -0.16148753941642 -0.0498837017838989    9.75344459509901;
1527161637162691013;  0.172792852221598 -0.0365928144649973    9.65907147740903;
1527161637829307213;  0.109930150522562 -0.0644114326845217    9.36506750021218;
1527161638162615213; 0.197780745117631 -0.226500608675054   9.20078881266249;
1527161638495923313;0.236965622019772 -0.29791821790137  9.02039322410419;
1527161638829231414; 0.209488807825367 -0.478854135839336   8.86999748648062;
1527161639162539513; 0.186140405537547 -0.454722926835923   8.74414737544652;
1527161639495847613; 0.105593368727868 -0.406258170513497   8.58491437984262;
1527161639829155613; -0.19418594970844 -0.620155819993619   8.40334032526966;
1527161640162463713; 0.167635003628264 -0.674448825108695   8.20663440868214;
1527161640495771813;0.0766795641659327 -0.875083807796144   8.03151506652686;
1527161640829079914;-0.445481987651165 -0.575725533943655   7.84758660219917;
1527161641162388013; 0.420136936364205 -0.889507468298077    7.5810038495296;
1527161642162312213;-0.756345844125307 -0.352252365137621   6.95146151514819;
1527161642495620313;-0.830085572012223   0.18640046234639   6.71758850744854;
1527161643828852613;-0.358847558120475  0.469299530298188   6.04581526578521;
1527161644162160713;-0.286885490065709  0.751810863546683   5.84764130700599;
1527161644495468814;0.167858675120493 0.466701046521928  5.67176583633481;
1527161644828776913;0.186369570341363 0.234797257058264  5.50272252885357;
1527161645162085013; 0.212627827241049 0.0509341980084284   5.30419528487349;
1527161645828701113; 0.491487213569726 -0.271534454980447   4.94311050065784;
1527161646162009213; 0.381784973331761 -0.390891892701909   5.00264295520374;
1527161646495317314; 0.105261122186427 -0.610815635780229   4.81812439926915;
1527161647161933413; 0.320621814844774 -0.605310201592023   4.41187868152128;
1527161647495241513; 0.118975043452324 -0.566550184529856   4.17619616512819;
1527161647828549613;-0.253553373469186 -0.273434252332719   4.01994760897804;
1527161648161857713;-0.395314659297602 0.0327446862074933    3.8015950290878;
1527161648828473814;-0.577731197792169  0.530139469091627   3.43485809800976;
1527161649161781913;-0.556465027664735  0.665593275157455   3.30490280718075;
1527161649495090013;-0.488502786793212  0.638698670342435   3.19520597953552;
1527161649828398113;-0.38964111295754 0.941497896899758  3.04246248149662;
1527161651494938513;-0.00402578457374436    0.477954636913878     2.72971767129031;
1527161651828246613;-0.0286949249532967   0.156192714904448    2.66828068755763;
1527161652161554714;-0.0095366159763196 -0.0218234453241686    2.50666992392257;
1527161652494862813;  -0.0469609636464591 -0.000515976529119097       2.3864925587698;
1527161652494862813;  -0.0469609636464591 -0.000515976529119097       2.3864925587698;
1527161652828170813; -0.10965322162247 -0.285498409120796   2.24613830625454;
1527161653161478913;-0.274503374641314 -0.432787475730218   2.24845052791864;
1527161653828095113;-0.264185228767554  -0.34685295801622    2.0950967513007;
1527161654161403213;-0.255037070802638 -0.354067377617742   2.00841085514571;
1527161654494711214;-0.214605297130381 -0.260835799601141   1.92923405383712;
1527161654828019313;-0.259187629477371    -0.212621483508   1.81882367649627;
1527161655161327413;-0.231774904502215 -0.260872719240272   1.70039431265841;
1527161655827943614; -0.126212580407902 -0.0864353766894605    1.46983207144166;
1527161655827943614; -0.126212580407902 -0.0864353766894605    1.46983207144166;
1527161656494559714;-0.0319608370802088  0.0595946156794826    1.27206421967305;
1527161656494559714;-0.0319608370802088  0.0595946156794826    1.27206421967305;
1527161656827867813;0.0499592922276746 0.0113288428750225   1.18448317897403;
1527161656827867813;0.0499592922276746 0.0113288428750225   1.18448317897403;
1527161657161175913;  0.0262862171687014 -0.00422149102598426     1.17194214068016;
1527161657161175913;  0.0262862171687014 -0.00422149102598426     1.17194214068016;
1527161657494484013; 0.0228261425068878 -0.0320842620824218    1.07887687375674;
1527161657827792013; 0.0619973236727748 -0.0473754034775026   0.935092060795585;
1527161657827792013; 0.0619973236727748 -0.0473754034775026   0.935092060795585;
